Time,BA1_CFM,BA2_CFM,BA3_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2018-02-14 23:11:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:12:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:13:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:14:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:15:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:16:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:17:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:18:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:19:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:20:00,0,0,0,75,0,0,75,0,0,75,35.2121952538793,86.2501043259428,0.205357391252245
2018-02-14 23:21:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:22:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:23:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:24:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:25:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:26:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:27:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:28:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:29:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:30:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:31:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:32:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:33:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:34:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:35:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:36:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:37:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:38:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:39:00,0,0,0,75,0,0,75,0,0,75,34.9104825113849,86.0884945760425,0.204972606133435
2018-02-14 23:40:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:41:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:42:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:43:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:44:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:45:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:46:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:47:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:48:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:49:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:50:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:51:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:52:00,0,0,0,75,0,0,75,0,0,75,34.6070564280958,85.9267449892981,0.204587488069757
2018-02-14 23:53:00,0,0,0,75,0,0,75,0,0,75,35.7450676026213,86.537397426138,0.206041422443186
2018-02-14 23:54:00,0,0,29,75,0,0,104,0,0,104,35.7450676026213,113.143148161402,0.269388448003339
2018-02-14 23:55:00,0,0,29,75,0,0,104,0,0,104,35.7450676026213,113.143148161402,0.269388448003339
2018-02-14 23:56:00,0,0,29,75,0,0,104,0,0,104,35.7450676026213,113.143148161402,0.269388448003339
2018-02-14 23:57:00,0,0,29,75,0,0,104,0,0,104,35.7450676026213,113.143148161402,0.269388448003339
2018-02-14 23:58:00,0,0,29,75,0,0,104,0,0,104,35.7450676026213,113.143148161402,0.269388448003339
2018-02-14 23:59:00,0,0,29,75,0,0,104,0,0,104,35.7450676026213,113.143148161402,0.269388448003339
2018-02-15 00:00:00,0,0,29,75,0,0,104,0,0,104,35.7450676026213,113.143148161402,0.269388448003339
2018-02-15 00:01:00,0,0,29,75,0,0,104,0,0,104,35.4452658554312,113.009749193384,0.269070831412819
2018-02-15 00:02:00,0,0,29,75,0,0,104,0,0,104,35.4452658554312,113.009749193384,0.269070831412819
2018-02-15 00:03:00,0,0,29,75,0,0,104,0,0,104,35.4452658554312,113.009749193384,0.269070831412819
2018-02-15 00:04:00,0,0,29,75,0,0,104,0,0,104,35.4452658554312,113.009749193384,0.269070831412819
2018-02-15 00:05:00,0,0,29,75,0,0,104,0,0,104,35.4452658554312,113.009749193384,0.269070831412819
2018-02-15 00:06:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:07:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:08:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:09:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:10:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:11:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:12:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:13:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:14:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:15:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:16:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:17:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:18:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:19:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:20:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:21:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:22:00,0,0,0,75,0,0,75,0,0,75,35.4452658554312,86.3754705720636,0.205655882314437
2018-02-15 00:23:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:24:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:25:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:26:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:27:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:28:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:29:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:30:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:31:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:32:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:33:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:34:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:35:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:36:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:37:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:38:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:39:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:40:00,0,0,0,75,0,0,75,0,0,75,35.1437790906467,86.2133905243593,0.205269977438951
2018-02-15 00:41:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:42:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:43:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:44:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:45:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:46:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:47:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:48:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:49:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:50:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:51:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:52:00,0,0,0,75,0,0,75,0,0,75,34.8405735731946,86.0511583053625,0.204883710250863
2018-02-15 00:53:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 00:54:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 00:55:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 00:56:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 00:57:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 00:58:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 00:59:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 01:00:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 01:01:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:02:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 01:03:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:04:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:05:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 01:06:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:07:00,0,0,0,75,0,0,75,0,0,75,38.4295361164108,88.0197944617077,0.209570939194542
2018-02-15 01:08:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:09:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:10:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:11:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:12:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:13:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:14:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:15:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:16:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:17:00,0,0,0,75,0,0,75,0,0,75,38.143832676025,87.8593131132714,0.209188840745884
2018-02-15 01:18:00,0,0,29,75,0,0,104,0,0,104,38.143832676025,114.23577276499,0.271989935154739
2018-02-15 01:19:00,0,0,29,75,0,0,104,0,0,104,38.143832676025,114.23577276499,0.271989935154739
2018-02-15 01:20:00,0,0,29,75,0,0,104,0,0,104,38.143832676025,114.23577276499,0.271989935154739
2018-02-15 01:21:00,0,0,29,75,0,0,104,0,0,104,38.143832676025,114.23577276499,0.271989935154739
2018-02-15 01:22:00,0,0,29,75,0,0,104,0,0,104,38.143832676025,114.23577276499,0.271989935154739
2018-02-15 01:23:00,0,0,29,75,0,0,104,0,0,104,38.143832676025,114.23577276499,0.271989935154739
2018-02-15 01:24:00,86,0,29,75,0,0,190,0,0,190,38.143832676025,196.377345178043,0.467565107566768
2018-02-15 01:25:00,86,0,29,75,0,0,190,0,0,190,38.143832676025,196.377345178043,0.467565107566768
2018-02-15 01:26:00,86,0,29,75,0,0,190,0,0,190,38.143832676025,196.377345178043,0.467565107566768
2018-02-15 01:27:00,86,0,0,75,0,0,161,0,0,161,38.4295361164108,168.405268421526,0.400964924813158
2018-02-15 01:28:00,86,0,0,75,0,0,161,0,0,161,38.4295361164108,168.405268421526,0.400964924813158
2018-02-15 01:29:00,86,0,0,75,0,0,161,0,0,161,38.4295361164108,168.405268421526,0.400964924813158
2018-02-15 01:30:00,86,0,0,75,0,0,161,0,0,161,38.7138427689281,168.504545509504,0.401201298832152
2018-02-15 01:31:00,86,0,0,75,0,0,161,0,0,161,38.7138427689281,168.504545509504,0.401201298832152
2018-02-15 01:32:00,86,0,0,75,0,0,161,0,0,161,38.7138427689281,168.504545509504,0.401201298832152
2018-02-15 01:33:00,86,0,0,75,0,0,161,0,0,161,38.9967763249666,168.603865380652,0.401437774715839
2018-02-15 01:34:00,86,0,0,75,0,0,161,0,0,161,39.5586155358793,168.80262697234,0.401911016600811
2018-02-15 01:35:00,86,0,0,75,0,0,161,0,0,161,39.8375652770431,168.902065557374,0.402147775136606
2018-02-15 01:36:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:37:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:38:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:39:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:40:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:41:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:42:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:43:00,0,0,0,75,0,0,75,0,0,75,39.8375652770431,88.8197949719153,0.211475702314084
2018-02-15 01:44:00,0,0,0,75,0,0,75,0,0,75,39.5586155358793,88.6601167515454,0.211095516075108
2018-02-15 01:45:00,0,0,0,75,0,0,75,0,0,75,39.5586155358793,88.6601167515454,0.211095516075108
2018-02-15 01:46:00,0,0,0,75,0,0,75,0,0,75,39.5586155358793,88.6601167515454,0.211095516075108
2018-02-15 01:47:00,0,0,0,75,0,0,75,0,0,75,39.5586155358793,88.6601167515454,0.211095516075108
2018-02-15 01:48:00,0,0,0,75,0,0,75,0,0,75,39.5586155358793,88.6601167515454,0.211095516075108
2018-02-15 01:49:00,0,0,0,75,0,0,75,0,0,75,39.5586155358793,88.6601167515454,0.211095516075108
2018-02-15 01:50:00,0,0,0,75,0,0,75,0,0,75,39.2783597949782,88.5002773136717,0.210714945984933
2018-02-15 01:51:00,0,0,0,75,0,0,75,0,0,75,39.2783597949782,88.5002773136717,0.210714945984933
2018-02-15 01:52:00,0,0,0,75,0,0,75,0,0,75,39.2783597949782,88.5002773136717,0.210714945984933
2018-02-15 01:53:00,0,0,0,75,0,0,75,0,0,75,41.2953768142512,89.6635936263807,0.213484746729478
2018-02-15 01:54:00,0,0,0,75,0,0,75,0,0,75,41.2953768142512,89.6635936263807,0.213484746729478
2018-02-15 01:55:00,0,0,0,75,0,0,75,0,0,75,41.2953768142512,89.6635936263807,0.213484746729478
2018-02-15 01:56:00,0,0,0,75,0,0,75,0,0,75,41.2953768142512,89.6635936263807,0.213484746729478
2018-02-15 01:57:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 01:58:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 01:59:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 02:00:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 02:01:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 02:02:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 02:03:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 02:04:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 02:05:00,0,0,0,75,0,0,75,0,0,75,41.0244368594093,89.505603002159,0.213108578576569
2018-02-15 02:06:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:07:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:08:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:09:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:10:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:11:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:12:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:13:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:14:00,0,0,0,75,0,0,75,0,0,75,40.7523285185499,89.3474632513995,0.212732055360475
2018-02-15 02:15:00,0,0,0,75,0,0,75,0,0,75,40.4790340460671,89.1891747782459,0.212355178043443
2018-02-15 02:16:00,0,0,0,75,0,0,75,0,0,75,40.4790340460671,89.1891747782459,0.212355178043443
2018-02-15 02:17:00,0,0,0,75,0,0,75,0,0,75,40.4790340460671,89.1891747782459,0.212355178043443
2018-02-15 02:18:00,0,0,0,75,0,0,75,0,0,75,40.4790340460671,89.1891747782459,0.212355178043443
2018-02-15 02:19:00,0,0,29,75,0,0,104,0,0,104,40.4790340460671,115.341107089491,0.274621683546407
2018-02-15 02:20:00,0,0,29,75,0,0,104,0,0,104,40.4790340460671,115.341107089491,0.274621683546407
2018-02-15 02:21:00,0,0,29,75,0,0,104,0,0,104,40.4790340460671,115.341107089491,0.274621683546407
2018-02-15 02:22:00,0,0,29,75,0,0,104,0,0,104,40.4790340460671,115.341107089491,0.274621683546407
2018-02-15 02:23:00,0,0,29,75,0,0,104,0,0,104,40.4790340460671,115.341107089491,0.274621683546407
2018-02-15 02:24:00,0,0,29,75,0,0,104,0,0,104,40.4790340460671,115.341107089491,0.274621683546407
2018-02-15 02:25:00,0,0,29,75,0,0,104,0,0,104,40.4790340460671,115.341107089491,0.274621683546407
2018-02-15 02:26:00,0,0,29,75,0,0,104,0,0,104,40.2045352319301,115.209111076956,0.274307407326086
2018-02-15 02:27:00,0,0,29,0,0,0,29,0,0,29,40.2045352319301,52.3569179794118,0.124659328522409
2018-02-15 02:28:00,0,0,29,75,0,0,104,0,0,104,40.2045352319301,115.209111076956,0.274307407326086
2018-02-15 02:29:00,0,0,29,75,0,0,104,0,0,104,40.2045352319301,115.209111076956,0.274307407326086
2018-02-15 02:30:00,0,0,29,75,0,0,104,0,0,104,40.2045352319301,115.209111076956,0.274307407326086
2018-02-15 02:31:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:32:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:33:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:34:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:35:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:36:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:37:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:38:00,0,0,0,75,0,0,75,0,0,75,40.2045352319301,89.0307380257327,0.211977947680316
2018-02-15 02:39:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:40:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:41:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:42:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:43:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:44:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:45:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:46:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:47:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:48:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:49:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:50:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:51:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:52:00,0,0,0,75,0,0,75,0,0,75,39.9288133843689,88.8721534777509,0.211600365423216
2018-02-15 02:53:00,0,0,0,75,0,0,75,0,0,75,41.0128501313898,89.498858307462,0.213092519779671
2018-02-15 02:54:00,0,0,0,75,0,0,75,0,0,75,41.2845469303305,89.6572684009667,0.213469686668968
2018-02-15 02:55:00,0,0,0,75,0,0,75,0,0,75,41.0128501313898,89.498858307462,0.213092519779671
2018-02-15 02:56:00,0,0,0,75,0,0,75,0,0,75,41.0128501313898,89.498858307462,0.213092519779671
2018-02-15 02:57:00,0,0,0,75,0,0,75,0,0,75,41.0128501313898,89.498858307462,0.213092519779671
2018-02-15 02:58:00,86,0,0,75,0,0,161,0,0,161,41.0128501313898,169.326469701337,0.403158261193661
2018-02-15 02:59:00,86,0,0,75,0,0,161,0,0,161,41.0128501313898,169.326469701337,0.403158261193661
2018-02-15 03:00:00,86,0,0,75,0,0,161,0,0,161,41.0128501313898,169.326469701337,0.403158261193661
2018-02-15 03:01:00,86,0,0,75,0,0,161,0,0,161,41.2845469303305,169.425823134328,0.403394816986495
2018-02-15 03:02:00,86,0,0,75,0,0,161,0,0,161,41.2845469303305,169.425823134328,0.403394816986495
2018-02-15 03:03:00,86,0,0,75,0,0,161,0,0,161,41.2845469303305,169.425823134328,0.403394816986495
2018-02-15 03:04:00,86,0,0,75,0,0,161,0,0,161,41.5550764997232,169.525209107263,0.403631450255389
2018-02-15 03:05:00,86,0,0,75,0,0,161,0,0,161,41.5550764997232,169.525209107263,0.403631450255389
2018-02-15 03:06:00,86,0,0,75,0,0,161,0,0,161,41.5550764997232,169.525209107263,0.403631450255389
2018-02-15 03:07:00,86,0,0,75,0,0,161,0,0,161,41.5550764997232,169.525209107263,0.403631450255389
2018-02-15 03:08:00,86,0,0,75,0,0,161,0,0,161,41.8244562004758,169.624626286371,0.403868157824693
2018-02-15 03:09:00,86,0,0,75,0,0,161,0,0,161,42.3598332694819,169.82354910392,0.404341783580762
2018-02-15 03:10:00,86,0,0,75,0,0,161,0,0,161,42.6258632348521,169.923052247153,0.404578695826556
2018-02-15 03:11:00,0,0,0,75,0,0,75,0,0,75,42.6258632348521,90.446978806766,0.215349949539919
2018-02-15 03:12:00,0,0,0,75,0,0,75,0,0,75,42.890808554574,90.6044519587252,0.215724885616012
2018-02-15 03:13:00,0,0,29,75,0,0,104,0,0,104,42.6258632348521,116.391839859835,0.277123428237702
2018-02-15 03:14:00,0,0,29,75,0,0,104,0,0,104,42.6258632348521,116.391839859835,0.277123428237702
2018-02-15 03:15:00,0,0,29,75,0,0,104,0,0,104,42.6258632348521,116.391839859835,0.277123428237702
