Time,BA1_CFM,TO1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-08-26 23:50:00,0,0,0,72,0,72,0,0,72,33.8745300113012,82.8381476013547,0.267694773311859
2016-08-26 23:51:00,0,0,0,72,0,72,0,0,72,33.8745300113012,82.8381476013547,0.267694773311859
2016-08-26 23:52:00,0,0,0,72,0,72,0,0,72,33.8745300113012,82.8381476013547,0.267694773311859
2016-08-26 23:53:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-26 23:54:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-26 23:55:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-26 23:56:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-26 23:57:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-26 23:58:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-26 23:59:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-27 00:00:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-27 00:01:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-27 00:02:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-27 00:03:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-27 00:04:00,0,0,0,72,0,72,0,0,72,31.5540486162387,81.6148629375735,0.263741680198977
2016-08-27 00:05:00,0,0,0,72,0,72,0,0,72,31.7393512740922,81.7107453143656,0.264051527918454
2016-08-27 00:06:00,0,0,0,72,0,72,0,0,72,31.7213582732986,81.701421071363,0.264021396255818
2016-08-27 00:07:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:08:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:09:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:10:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:11:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:12:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:13:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:14:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:15:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:16:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:17:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:18:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:19:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:20:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:21:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:22:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:23:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:24:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:25:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:26:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:27:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:28:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:29:00,0,0,0,0,0,0,0,0,0,31.5383669043378,31.5383669043378,0.101917488784417
2016-08-27 00:30:00,0,0,0,0,0,0,0,0,0,31.5383669043378,31.5383669043378,0.101917488784417
2016-08-27 00:31:00,0,0,0,0,0,0,0,0,0,31.5383669043378,31.5383669043378,0.101917488784417
2016-08-27 00:32:00,0,0,0,0,0,0,0,0,0,31.5383669043378,31.5383669043378,0.101917488784417
2016-08-27 00:33:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:34:00,0,0,0,72,0,72,0,0,72,31.1706661918197,81.417506610216,0.26310391536667
2016-08-27 00:35:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:36:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:37:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:38:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:39:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:40:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:41:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:42:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:43:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:44:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:45:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:46:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:47:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:48:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:49:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:50:00,0,0,0,72,0,72,0,0,72,31.3548049383268,81.5121246980938,0.263409677486165
2016-08-27 00:51:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:52:00,0,0,0,72,0,72,0,0,72,31.5383669043378,81.6067633354854,0.263715506012233
2016-08-27 00:53:00,0,0,0,72,0,72,0,0,72,32.1357267555583,81.9169129201164,0.264717766747831
2016-08-27 00:54:00,0,0,0,72,0,72,0,0,72,32.1357267555583,81.9169129201164,0.264717766747831
2016-08-27 00:55:00,0,0,0,72,0,72,0,0,72,32.1357267555583,81.9169129201164,0.264717766747831
2016-08-27 00:56:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 00:57:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 00:58:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 00:59:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:00:00,0,0,0,72,0,72,0,0,72,32.1357267555583,81.9169129201164,0.264717766747831
2016-08-27 01:01:00,0,0,0,72,0,72,0,0,72,32.1357267555583,81.9169129201164,0.264717766747831
2016-08-27 01:02:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:03:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:04:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:05:00,0,0,0,72,0,72,0,0,72,32.1357267555583,81.9169129201164,0.264717766747831
2016-08-27 01:06:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:07:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:08:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:09:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:10:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:11:00,0,0,0,72,0,72,0,0,72,32.1357267555583,81.9169129201164,0.264717766747831
2016-08-27 01:12:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:13:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:14:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:15:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:16:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:17:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:18:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:19:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:20:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:21:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:22:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:23:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:24:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:25:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:26:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:27:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:28:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:29:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:30:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:31:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:32:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:33:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:34:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:35:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:36:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:37:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:38:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:39:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:40:00,0,0,0,72,0,72,0,0,72,31.7749394642558,81.7291965012891,0.264111153663884
2016-08-27 01:41:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:42:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:43:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:44:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:45:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:46:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:47:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:48:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:49:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:50:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:51:00,0,0,0,72,0,72,0,0,72,31.7749394642558,81.7291965012891,0.264111153663884
2016-08-27 01:52:00,0,0,0,72,0,72,0,0,72,31.9555963774077,81.8230415236954,0.264414417591518
2016-08-27 01:53:00,0,0,0,72,0,72,0,0,72,31.582013711229,81.629312602832,0.263788374867772
2016-08-27 01:54:00,0,0,0,72,0,72,0,0,72,31.582013711229,81.629312602832,0.263788374867772
2016-08-27 01:55:00,0,0,0,72,0,72,0,0,72,31.582013711229,81.629312602832,0.263788374867772
2016-08-27 01:56:00,0,0,0,72,0,72,0,0,72,31.582013711229,81.629312602832,0.263788374867772
2016-08-27 01:57:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 01:58:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 01:59:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:00:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:01:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:02:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:03:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:04:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:05:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:06:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:07:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:08:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:09:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:10:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:11:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:12:00,0,0,0,72,0,72,0,0,72,31.4022958686877,81.5365792175144,0.263488703239665
2016-08-27 02:13:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:14:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:15:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:16:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:17:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:18:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:19:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:20:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:21:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:22:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:23:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:24:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:25:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:26:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:27:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:28:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:29:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:30:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:31:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:32:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:33:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:34:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:35:00,0,0,0,72,0,72,0,0,72,30.6796492124618,81.1667714393153,0.262293654675441
2016-08-27 02:36:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:37:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:38:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:39:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:40:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:41:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:42:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:43:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:44:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:45:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:46:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:47:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:48:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:49:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:50:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:51:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:52:00,0,0,0,72,0,72,0,0,72,30.4951592597424,81.0731576495273,0.261991137985223
2016-08-27 02:53:00,0,0,0,72,0,72,0,0,72,29.3311022505056,80.4901233690599,0.260107039486379
2016-08-27 02:54:00,0,0,0,72,0,72,0,0,72,29.3311022505056,80.4901233690599,0.260107039486379
2016-08-27 02:55:00,0,0,0,72,0,72,0,0,72,29.3311022505056,80.4901233690599,0.260107039486379
2016-08-27 02:56:00,0,0,0,72,0,72,0,0,72,29.3311022505056,80.4901233690599,0.260107039486379
2016-08-27 02:57:00,0,0,0,72,0,72,0,0,72,29.3311022505056,80.4901233690599,0.260107039486379
2016-08-27 02:58:00,0,0,0,72,0,72,0,0,72,29.3311022505056,80.4901233690599,0.260107039486379
2016-08-27 02:59:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:00:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:01:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:02:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:03:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:04:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:05:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:06:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:07:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:08:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:09:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:10:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:11:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:12:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:13:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:14:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:15:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:16:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:17:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:18:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:19:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:20:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:21:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:22:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:23:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:24:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:25:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:26:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:27:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:28:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:29:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:30:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:31:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:32:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:33:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:34:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:35:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:36:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:37:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:38:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:39:00,0,0,0,72,0,72,0,0,72,29.1386508154989,80.3950197526015,0.259799708361937
2016-08-27 03:40:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:41:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:42:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:43:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:44:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:45:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:46:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:47:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:48:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:49:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:50:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:51:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:52:00,0,0,0,72,0,72,0,0,72,28.9455043444968,80.2999458687925,0.259492473319737
2016-08-27 03:53:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 03:54:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 03:55:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 03:56:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 03:57:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 03:58:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 03:59:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 04:00:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
2016-08-27 04:01:00,0,0,0,72,0,72,0,0,72,31.2297579952434,81.4478356181597,0.263201924763806
