Time,BA2_CFM,BA3_CFM,TO1_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-07-12 15:06:00,0,0,0,0,125,125,0,0,125,47.4487481941576,138.055378648836,0.3818959298723
2017-07-12 15:07:00,0,0,0,0,125,125,0,0,125,47.4487481941576,138.055378648836,0.3818959298723
2017-07-12 15:08:00,0,0,0,0,125,125,0,0,125,47.4487481941576,138.055378648836,0.3818959298723
2017-07-12 15:09:00,0,0,0,0,125,125,0,0,125,47.4487481941576,138.055378648836,0.3818959298723
2017-07-12 15:10:00,0,0,0,0,125,125,0,0,125,47.4487481941576,138.055378648836,0.3818959298723
2017-07-12 15:11:00,0,0,0,0,125,125,0,0,125,47.6915347986915,138.170781614201,0.382215163524761
2017-07-12 15:12:00,0,0,0,0,125,125,0,0,125,47.6915347986915,138.170781614201,0.382215163524761
2017-07-12 15:13:00,0,0,0,0,125,125,0,0,125,47.9341886995929,138.286478882898,0.382535211294323
2017-07-12 15:14:00,0,0,0,0,125,125,0,0,125,47.9341886995929,138.286478882898,0.382535211294323
2017-07-12 15:15:00,0,0,0,0,125,125,0,0,125,47.9341886995929,138.286478882898,0.382535211294323
2017-07-12 15:16:00,0,0,0,0,125,125,0,0,125,48.1766992029034,138.402463245749,0.382856053238586
2017-07-12 15:17:00,0,0,0,0,125,125,0,0,125,48.1766992029034,138.402463245749,0.382856053238586
2017-07-12 15:18:00,0,0,0,0,125,125,0,0,125,48.1766992029034,138.402463245749,0.382856053238586
2017-07-12 15:19:00,0,0,0,0,125,125,0,0,125,48.4190561727813,138.518727713102,0.383177670022412
2017-07-12 15:20:00,0,0,0,0,125,125,0,0,125,48.4190561727813,138.518727713102,0.383177670022412
2017-07-12 15:21:00,0,0,0,0,125,125,0,0,125,48.4190561727813,138.518727713102,0.383177670022412
2017-07-12 15:22:00,0,0,0,0,125,125,0,0,125,48.6612500026933,138.63526550562,0.383500042892449
2017-07-12 15:23:00,0,0,0,0,125,125,0,0,125,48.6612500026933,138.63526550562,0.383500042892449
2017-07-12 15:24:00,0,0,0,0,125,125,0,0,125,48.6612500026933,138.63526550562,0.383500042892449
2017-07-12 15:25:00,0,0,0,0,125,125,0,0,125,48.6612500026933,138.63526550562,0.383500042892449
2017-07-12 15:26:00,0,0,0,0,125,125,0,0,125,48.6612500026933,138.63526550562,0.383500042892449
2017-07-12 15:27:00,0,0,0,0,125,125,0,0,125,48.6612500026933,138.63526550562,0.383500042892449
2017-07-12 15:28:00,0,0,0,0,125,125,0,0,125,48.4190561727813,138.518727713102,0.383177670022412
2017-07-12 15:29:00,0,0,0,0,125,125,0,0,125,48.4190561727813,138.518727713102,0.383177670022412
2017-07-12 15:30:00,0,0,0,0,125,125,0,0,125,48.1766992029034,138.402463245749,0.382856053238586
2017-07-12 15:31:00,0,0,0,0,125,125,0,0,125,48.1766992029034,138.402463245749,0.382856053238586
2017-07-12 15:32:00,0,0,0,0,125,125,0,0,125,48.1766992029034,138.402463245749,0.382856053238586
2017-07-12 15:33:00,0,0,0,0,125,125,0,0,125,47.9341886995929,138.286478882898,0.382535211294323
2017-07-12 15:34:00,0,0,0,0,125,125,0,0,125,47.9341886995929,138.286478882898,0.382535211294323
2017-07-12 15:35:00,0,0,0,0,125,125,0,0,125,47.9341886995929,138.286478882898,0.382535211294323
2017-07-12 15:36:00,0,0,0,0,125,125,0,0,125,47.6915347986915,138.170781614201,0.382215163524761
2017-07-12 15:37:00,0,0,0,0,125,125,0,0,125,47.6915347986915,138.170781614201,0.382215163524761
2017-07-12 15:38:00,0,0,0,0,125,125,0,0,125,47.4487481941576,138.055378648836,0.3818959298723
2017-07-12 15:39:00,0,0,0,0,0,0,0,0,0,47.4487481941576,47.4487481941576,0.131255181726577
2017-07-12 15:40:00,0,0,0,0,0,0,0,0,0,47.4487481941576,47.4487481941576,0.131255181726577
2017-07-12 15:41:00,0,0,0,0,0,0,0,0,0,47.2058401686935,47.2058401686935,0.130583236981171
2017-07-12 15:42:00,0,0,0,0,0,0,0,0,0,47.2058401686935,47.2058401686935,0.130583236981171
2017-07-12 15:43:00,0,0,0,0,0,0,0,0,0,47.2058401686935,47.2058401686935,0.130583236981171
2017-07-12 15:44:00,0,0,0,0,0,0,0,0,0,47.2058401686935,47.2058401686935,0.130583236981171
2017-07-12 15:45:00,0,0,0,0,0,0,0,0,0,47.2058401686935,47.2058401686935,0.130583236981171
2017-07-12 15:46:00,0,0,0,0,0,0,0,0,0,47.4487481941576,47.4487481941576,0.131255181726577
2017-07-12 15:47:00,0,0,0,0,0,0,0,0,0,47.4487481941576,47.4487481941576,0.131255181726577
2017-07-12 15:48:00,0,0,0,0,0,0,0,0,0,47.4487481941576,47.4487481941576,0.131255181726577
2017-07-12 15:49:00,0,0,0,0,0,0,0,0,0,47.6915347986915,47.6915347986915,0.131926790591124
2017-07-12 15:50:00,0,0,0,0,0,0,0,0,0,47.6915347986915,47.6915347986915,0.131926790591124
2017-07-12 15:51:00,0,0,0,0,0,0,0,0,0,47.6915347986915,47.6915347986915,0.131926790591124
2017-07-12 15:52:00,0,0,0,0,0,0,0,0,0,47.6915347986915,47.6915347986915,0.131926790591124
2017-07-12 15:53:00,0,0,0,0,0,0,0,0,0,47.9341886995929,47.9341886995929,0.132598032364019
2017-07-12 15:54:00,0,0,0,0,0,0,0,0,0,47.9341886995929,47.9341886995929,0.132598032364019
2017-07-12 15:55:00,0,0,0,0,0,0,0,0,0,48.1766992029034,48.1766992029034,0.13326887746308
2017-07-12 15:56:00,0,0,0,0,0,0,0,0,0,58.6683110282427,58.6683110282427,0.162291316813949
2017-07-12 15:57:00,0,0,0,0,0,0,0,0,0,58.6683110282427,58.6683110282427,0.162291316813949
2017-07-12 15:58:00,0,0,0,0,0,0,0,0,0,58.6683110282427,58.6683110282427,0.162291316813949
2017-07-12 15:59:00,0,0,0,0,0,0,0,0,0,58.6683110282427,58.6683110282427,0.162291316813949
2017-07-12 16:00:00,0,0,0,0,0,0,0,0,0,58.6683110282427,58.6683110282427,0.162291316813949
2017-07-12 16:01:00,0,0,0,0,0,0,0,0,0,58.6683110282427,58.6683110282427,0.162291316813949
2017-07-12 16:02:00,0,0,0,0,0,0,0,0,0,58.4738842335353,58.4738842335353,0.161753483356944
2017-07-12 16:03:00,0,0,0,0,0,0,0,0,0,58.4738842335353,58.4738842335353,0.161753483356944
2017-07-12 16:04:00,0,0,0,0,0,0,0,0,0,58.4738842335353,58.4738842335353,0.161753483356944
2017-07-12 16:05:00,0,0,0,0,0,0,0,0,0,58.2797562159918,58.2797562159918,0.161216476392785
2017-07-12 16:06:00,0,0,0,0,0,0,0,0,0,58.2797562159918,58.2797562159918,0.161216476392785
2017-07-12 16:07:00,0,0,0,0,0,0,0,0,0,58.2797562159918,58.2797562159918,0.161216476392785
2017-07-12 16:08:00,0,0,0,0,0,0,0,0,0,58.0859421542153,58.0859421542153,0.160680337909309
2017-07-12 16:09:00,0,0,0,0,0,0,0,0,0,58.0859421542153,58.0859421542153,0.160680337909309
2017-07-12 16:10:00,0,0,0,0,0,0,0,0,0,58.0859421542153,58.0859421542153,0.160680337909309
2017-07-12 16:11:00,0,0,0,0,0,0,0,0,0,57.892457805555,57.892457805555,0.160145111495311
2017-07-12 16:12:00,0,0,0,0,0,0,0,0,0,57.892457805555,57.892457805555,0.160145111495311
2017-07-12 16:13:00,0,0,0,0,0,0,0,0,0,57.6993195340721,57.6993195340721,0.159610842417903
2017-07-12 16:14:00,0,0,0,0,0,0,0,0,0,57.6993195340721,57.6993195340721,0.159610842417903
2017-07-12 16:15:00,0,0,0,0,0,0,0,0,0,57.6993195340721,57.6993195340721,0.159610842417903
2017-07-12 16:16:00,0,0,0,0,0,0,0,0,0,57.892457805555,57.892457805555,0.160145111495311
2017-07-12 16:17:00,0,0,0,0,0,0,0,0,0,57.5065443403122,57.5065443403122,0.159077577704875
2017-07-12 16:18:00,0,0,0,0,0,0,0,0,0,57.5065443403122,57.5065443403122,0.159077577704875
2017-07-12 16:19:00,0,0,0,0,0,0,0,0,0,57.5065443403122,57.5065443403122,0.159077577704875
2017-07-12 16:20:00,0,0,0,0,0,0,0,0,0,57.3141498930405,57.3141498930405,0.158545366232477
2017-07-12 16:21:00,0,0,0,0,0,0,0,0,0,57.3141498930405,57.3141498930405,0.158545366232477
2017-07-12 16:22:00,0,0,0,0,0,0,0,0,0,57.3141498930405,57.3141498930405,0.158545366232477
2017-07-12 16:23:00,0,0,0,0,0,0,0,0,0,57.3141498930405,57.3141498930405,0.158545366232477
2017-07-12 16:24:00,0,0,0,0,0,0,0,0,0,57.1221545631077,57.1221545631077,0.158014258819108
2017-07-12 16:25:00,0,0,0,0,0,0,0,0,0,57.1221545631077,57.1221545631077,0.158014258819108
2017-07-12 16:26:00,0,0,0,0,0,0,0,0,0,57.1221545631077,57.1221545631077,0.158014258819108
2017-07-12 16:27:00,0,0,0,0,0,0,0,0,0,56.9305774596385,56.9305774596385,0.157484308325418
2017-07-12 16:28:00,0,0,0,0,0,0,0,0,0,56.9305774596385,56.9305774596385,0.157484308325418
2017-07-12 16:29:00,0,0,0,0,0,0,0,0,0,56.9305774596385,56.9305774596385,0.157484308325418
2017-07-12 16:30:00,0,0,0,0,0,0,0,0,0,56.9305774596385,56.9305774596385,0.157484308325418
2017-07-12 16:31:00,0,0,0,0,0,0,0,0,0,56.739438468753,56.739438468753,0.156955569761419
2017-07-12 16:32:00,0,0,0,0,0,0,0,0,0,56.739438468753,56.739438468753,0.156955569761419
2017-07-12 16:33:00,0,0,0,0,0,0,0,0,0,56.739438468753,56.739438468753,0.156955569761419
2017-07-12 16:34:00,0,0,0,0,0,0,0,0,0,56.739438468753,56.739438468753,0.156955569761419
2017-07-12 16:35:00,0,0,0,0,0,0,0,0,0,56.739438468753,56.739438468753,0.156955569761419
2017-07-12 16:36:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:37:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:38:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:39:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:40:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:41:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:42:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:43:00,0,0,0,0,0,0,0,0,0,56.5487582950552,56.5487582950552,0.156428100401259
2017-07-12 16:44:00,0,0,0,0,0,0,0,0,0,56.739438468753,56.739438468753,0.156955569761419
2017-07-12 16:45:00,0,0,0,0,0,0,0,0,0,56.739438468753,56.739438468753,0.156955569761419
2017-07-12 16:46:00,0,0,0,0,0,0,0,0,0,56.9305774596385,56.9305774596385,0.157484308325418
2017-07-12 16:47:00,0,0,0,0,0,0,0,0,0,56.9305774596385,56.9305774596385,0.157484308325418
2017-07-12 16:48:00,0,0,0,0,0,0,0,0,0,56.9305774596385,56.9305774596385,0.157484308325418
2017-07-12 16:49:00,0,0,0,0,0,0,0,0,0,57.1221545631077,57.1221545631077,0.158014258819108
2017-07-12 16:50:00,0,0,0,0,0,0,0,0,0,57.3141498930405,57.3141498930405,0.158545366232477
2017-07-12 16:51:00,0,0,0,0,0,0,0,0,0,57.3141498930405,57.3141498930405,0.158545366232477
2017-07-12 16:52:00,0,0,0,0,0,0,0,0,0,57.5065443403122,57.5065443403122,0.159077577704875
2017-07-12 16:53:00,0,0,0,0,0,0,0,0,0,57.5065443403122,57.5065443403122,0.159077577704875
2017-07-12 16:54:00,0,0,0,0,0,0,0,0,0,57.6993195340721,57.6993195340721,0.159610842417903
2017-07-12 16:55:00,0,0,0,0,0,0,0,0,0,57.6993195340721,57.6993195340721,0.159610842417903
2017-07-12 16:56:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 16:57:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 16:58:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 16:59:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:00:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:01:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:02:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:03:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:04:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:05:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:06:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:07:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:08:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:09:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:10:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:11:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:12:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:13:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:14:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:15:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:16:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:17:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:18:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:19:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 17:20:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 17:21:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 17:22:00,0,0,0,0,0,0,0,0,0,61.7214993029369,61.7214993029369,0.170737204157502
2017-07-12 17:23:00,0,0,0,0,0,0,0,0,0,61.7214993029369,61.7214993029369,0.170737204157502
2017-07-12 17:24:00,0,0,0,0,0,0,0,0,0,61.8981513228685,61.8981513228685,0.171225868113053
2017-07-12 17:25:00,0,0,0,0,0,0,0,0,0,61.8981513228685,61.8981513228685,0.171225868113053
2017-07-12 17:26:00,0,0,0,0,0,0,0,0,0,62.0752794355705,62.0752794355705,0.171715849061053
2017-07-12 17:27:00,0,0,0,0,0,0,0,0,0,62.0752794355705,62.0752794355705,0.171715849061053
2017-07-12 17:28:00,0,0,0,0,0,0,0,0,0,62.0752794355705,62.0752794355705,0.171715849061053
2017-07-12 17:29:00,0,0,0,0,0,0,0,0,0,62.0752794355705,62.0752794355705,0.171715849061053
2017-07-12 17:30:00,0,0,0,0,0,0,0,0,0,62.0752794355705,62.0752794355705,0.171715849061053
2017-07-12 17:31:00,0,0,0,0,0,0,0,0,0,61.8981513228685,61.8981513228685,0.171225868113053
2017-07-12 17:32:00,0,0,0,0,0,0,0,0,0,61.8981513228685,61.8981513228685,0.171225868113053
2017-07-12 17:33:00,0,0,0,0,0,0,0,0,0,61.8981513228685,61.8981513228685,0.171225868113053
2017-07-12 17:34:00,0,0,0,0,0,0,0,0,0,61.8981513228685,61.8981513228685,0.171225868113053
2017-07-12 17:35:00,0,0,0,0,0,0,0,0,0,61.7214993029369,61.7214993029369,0.170737204157502
2017-07-12 17:36:00,0,0,0,0,0,0,0,0,0,61.7214993029369,61.7214993029369,0.170737204157502
2017-07-12 17:37:00,0,0,0,0,0,0,0,0,0,61.7214993029369,61.7214993029369,0.170737204157502
2017-07-12 17:38:00,0,0,0,0,0,0,0,0,0,61.7214993029369,61.7214993029369,0.170737204157502
2017-07-12 17:39:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 17:40:00,0,0,0,0,0,0,0,0,0,61.5453419531939,61.5453419531939,0.170249908584215
2017-07-12 17:41:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:42:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:43:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:44:00,0,0,0,0,0,0,0,0,0,61.3696985711026,61.3696985711026,0.169764034774834
2017-07-12 17:45:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:46:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:47:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:48:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:49:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:50:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:51:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:52:00,0,0,0,0,0,0,0,0,0,61.0200347353162,61.0200347353162,0.168796776584554
2017-07-12 17:53:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:54:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:55:00,0,0,0,0,0,0,0,0,0,61.1945892129099,61.1945892129099,0.169279638209986
2017-07-12 17:56:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 17:57:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 17:58:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 17:59:00,0,0,0,0,0,0,0,0,0,51.4879043305517,51.4879043305517,0.142428504372204
2017-07-12 18:00:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:01:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:02:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:03:00,0,0,0,0,0,0,0,0,0,51.8967731243584,51.8967731243584,0.143559538379968
2017-07-12 18:04:00,0,0,0,0,0,0,0,0,0,51.8967731243584,51.8967731243584,0.143559538379968
2017-07-12 18:05:00,0,0,0,0,0,0,0,0,0,52.1019017940681,52.1019017940681,0.144126975917201
2017-07-12 18:06:00,0,0,0,0,0,0,0,0,0,52.1019017940681,52.1019017940681,0.144126975917201
2017-07-12 18:07:00,0,0,0,0,0,0,0,0,0,52.1019017940681,52.1019017940681,0.144126975917201
2017-07-12 18:08:00,0,0,0,0,0,0,0,0,0,52.1019017940681,52.1019017940681,0.144126975917201
2017-07-12 18:09:00,0,0,0,0,0,0,0,0,0,52.1019017940681,52.1019017940681,0.144126975917201
2017-07-12 18:10:00,0,0,0,0,0,0,0,0,0,51.8967731243584,51.8967731243584,0.143559538379968
2017-07-12 18:11:00,0,0,0,0,0,0,0,0,0,51.8967731243584,51.8967731243584,0.143559538379968
2017-07-12 18:12:00,0,0,0,0,0,0,0,0,0,51.8967731243584,51.8967731243584,0.143559538379968
2017-07-12 18:13:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:14:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:15:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:16:00,0,0,0,0,0,0,0,0,0,51.8967731243584,51.8967731243584,0.143559538379968
2017-07-12 18:17:00,0,0,0,0,0,0,0,0,0,51.4879043305517,51.4879043305517,0.142428504372204
2017-07-12 18:18:00,0,0,0,0,0,0,0,0,0,51.4879043305517,51.4879043305517,0.142428504372204
2017-07-12 18:19:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 18:20:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 18:21:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 18:22:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 18:23:00,0,0,0,0,0,0,0,0,0,51.0810678331602,51.0810678331602,0.141303092207912
2017-07-12 18:24:00,0,0,0,0,0,0,0,0,0,51.0810678331602,51.0810678331602,0.141303092207912
2017-07-12 18:25:00,0,0,0,0,0,0,0,0,0,50.8784844573097,50.8784844573097,0.140742695594218
2017-07-12 18:26:00,0,0,0,0,0,0,0,0,0,50.8784844573097,50.8784844573097,0.140742695594218
2017-07-12 18:27:00,0,0,0,0,0,0,0,0,0,50.8784844573097,50.8784844573097,0.140742695594218
2017-07-12 18:28:00,0,0,0,0,0,0,0,0,0,50.8784844573097,50.8784844573097,0.140742695594218
2017-07-12 18:29:00,0,0,0,0,0,0,0,0,0,50.6764993291458,50.6764993291458,0.140183953884221
2017-07-12 18:30:00,0,0,0,0,0,0,0,0,0,50.6764993291458,50.6764993291458,0.140183953884221
2017-07-12 18:31:00,0,0,0,0,0,0,0,0,0,50.6764993291458,50.6764993291458,0.140183953884221
2017-07-12 18:32:00,0,0,0,0,0,0,0,0,0,50.6764993291458,50.6764993291458,0.140183953884221
2017-07-12 18:33:00,0,0,0,0,0,0,0,0,0,50.6764993291458,50.6764993291458,0.140183953884221
2017-07-12 18:34:00,0,0,0,0,0,0,0,0,0,50.6764993291458,50.6764993291458,0.140183953884221
2017-07-12 18:35:00,0,0,0,0,0,0,0,0,0,50.6764993291458,50.6764993291458,0.140183953884221
2017-07-12 18:36:00,0,0,0,0,0,0,0,0,0,50.8784844573097,50.8784844573097,0.140742695594218
2017-07-12 18:37:00,0,0,0,0,0,0,0,0,0,50.8784844573097,50.8784844573097,0.140742695594218
2017-07-12 18:38:00,0,0,0,0,0,0,0,0,0,51.0810678331602,51.0810678331602,0.141303092207912
2017-07-12 18:39:00,0,0,0,0,0,0,0,0,0,51.0810678331602,51.0810678331602,0.141303092207912
2017-07-12 18:40:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 18:41:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 18:42:00,0,0,0,0,0,0,0,0,0,51.2842178367015,51.2842178367015,0.141865056256436
2017-07-12 18:43:00,0,0,0,0,0,0,0,0,0,51.4879043305517,51.4879043305517,0.142428504372204
2017-07-12 18:44:00,0,0,0,0,0,0,0,0,0,51.4879043305517,51.4879043305517,0.142428504372204
2017-07-12 18:45:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:46:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:47:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:48:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:49:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:50:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:51:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:52:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:53:00,0,0,0,0,0,0,0,0,0,51.6920985707063,51.6920985707063,0.142993357042064
2017-07-12 18:54:00,0,0,0,0,0,0,0,0,0,51.4879043305517,51.4879043305517,0.142428504372204
2017-07-12 18:55:00,0,0,0,0,0,0,0,0,0,51.4879043305517,51.4879043305517,0.142428504372204
2017-07-12 18:56:00,0,0,0,0,0,0,0,0,0,44.3885154318392,44.3885154318392,0.122789807556955
2017-07-12 18:57:00,0,0,0,0,0,0,0,0,0,44.3885154318392,44.3885154318392,0.122789807556955
2017-07-12 18:58:00,0,0,0,0,0,0,0,0,0,44.1733105825123,44.1733105825123,0.122194496770435
2017-07-12 18:59:00,0,0,0,0,0,0,0,0,0,44.1733105825123,44.1733105825123,0.122194496770435
2017-07-12 19:00:00,0,0,0,0,0,0,0,0,0,44.1733105825123,44.1733105825123,0.122194496770435
2017-07-12 19:01:00,0,0,0,0,0,0,0,0,0,44.1733105825123,44.1733105825123,0.122194496770435
2017-07-12 19:02:00,0,0,0,0,0,0,0,0,0,43.959058723041,43.959058723041,0.121601822193751
2017-07-12 19:03:00,0,0,0,0,0,0,0,0,0,43.959058723041,43.959058723041,0.121601822193751
2017-07-12 19:04:00,0,0,0,0,0,0,0,0,0,43.959058723041,43.959058723041,0.121601822193751
2017-07-12 19:05:00,0,0,0,0,0,0,0,0,0,43.959058723041,43.959058723041,0.121601822193751
2017-07-12 19:06:00,0,0,0,0,0,0,0,0,0,43.959058723041,43.959058723041,0.121601822193751
2017-07-12 19:07:00,0,0,0,0,0,0,0,0,0,44.1733105825123,44.1733105825123,0.122194496770435
2017-07-12 19:08:00,0,0,0,0,0,0,0,0,0,44.1733105825123,44.1733105825123,0.122194496770435
2017-07-12 19:09:00,0,0,0,0,0,0,0,0,0,44.1733105825123,44.1733105825123,0.122194496770435
2017-07-12 19:10:00,0,0,0,0,0,0,0,0,0,44.3885154318392,44.3885154318392,0.122789807556955
2017-07-12 19:11:00,0,0,0,0,0,0,0,0,0,44.3885154318392,44.3885154318392,0.122789807556955
2017-07-12 19:12:00,0,0,0,0,0,0,0,0,0,44.6046130468536,44.6046130468536,0.123387587958101
2017-07-12 19:13:00,0,0,0,0,0,0,0,0,0,44.6046130468536,44.6046130468536,0.123387587958101
2017-07-12 19:14:00,0,0,0,0,0,0,0,0,0,44.8215468154713,44.8215468154713,0.123987681370598
2017-07-12 19:15:00,0,0,0,0,0,0,0,0,0,44.8215468154713,44.8215468154713,0.123987681370598
2017-07-12 19:16:00,0,0,0,0,0,0,0,0,0,45.2577127559727,45.2577127559727,0.125194226157601
2017-07-12 19:17:00,0,0,0,0,0,0,0,0,0,45.0392634545367,45.0392634545367,0.124589940399825
2017-07-12 19:18:00,0,0,0,0,0,0,0,0,0,45.0392634545367,45.0392634545367,0.124589940399825
