Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_LOFT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_LOFT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-03-01 16:08:00,7.904,3.0,596.0,584.0,599.0,379.0,0.018000000000000002,11.0,<10,20.3,19.4,17.5,17.6,19.39222222,19.7943612,19.46,25.38,23.08777778,16.415,39.2,40.9,43.0,43.1,43.449,43.24,44.096,29.857,32.652,51.528,,11.0,,7.3
2018-03-01 16:09:00,7.919,3.0,599.0,579.0,598.0,380.0,0.006,11.0,<10,20.3,19.5,17.6,17.6,19.36777778,19.7715816,19.46,25.28277778,23.06388889,16.415,39.3,40.9,43.0,43.3,43.35,43.269,44.128,30.052,32.617,51.589,,11.0,,7.3
2018-03-01 16:10:00,7.919,3.0,600.0,575.0,597.0,380.0,0.018000000000000002,11.0,<10,20.3,19.5,17.5,17.6,19.36777778,19.7715816,19.46,25.21,23.04,16.415,39.3,40.8,43.0,44.3,43.478,43.269,44.128,30.182,32.748000000000005,51.713,,11.0,,7.3
2018-03-01 16:11:00,7.919,3.0,600.0,577.0,597.0,384.0,0.006,11.0,<10,20.3,19.5,17.6,17.6,19.36777778,19.7715816,19.46,25.11277778,23.01611111,16.39222222,39.2,40.8,43.0,44.6,43.51,43.333,44.096,30.309,32.812,51.833,,11.0,,7.3
2018-03-01 16:12:00,7.919,3.0,604.0,585.0,596.0,385.0,0.019,11.0,<10,20.3,19.5,17.5,17.6,19.36777778,19.7715816,19.46,25.04,23.01611111,16.36777778,39.3,40.8,43.0,43.7,43.44600000000001,43.333,44.128,30.438,32.812,52.015,,11.0,,7.3
2018-03-01 16:13:00,7.919,3.0,599.0,588.0,597.0,384.0,0.005,11.0,<10,20.3,19.5,17.5,17.6,19.36777778,19.7715816,19.46,24.96777778,22.99222222,16.36777778,39.3,40.7,43.0,43.5,43.478,43.333,44.128,30.499,32.81,51.83,,11.0,,7.3
2018-03-01 16:14:00,7.919,3.0,598.0,583.0,596.0,380.0,0.019,11.0,<10,20.3,19.5,17.6,17.6,19.36777778,19.7715816,19.46,24.895,22.99222222,16.36777778,39.4,40.7,43.0,43.4,43.478,43.333,44.128,30.628,32.844,52.015,,11.0,,7.3
2018-03-01 16:15:00,7.919,3.0,598.0,583.0,599.0,382.0,0.004,11.0,<10,20.3,19.5,17.6,17.6,19.36777778,19.7476908,19.46,24.84722222,22.99222222,16.36777778,39.3,40.7,43.0,43.6,43.478,43.426,44.128,30.691,32.876999999999995,51.861,,11.0,,7.3
2018-03-01 16:16:00,7.919,3.0,591.0,581.0,597.0,384.0,0.02,11.0,<10,20.3,19.5,17.6,17.6,19.36777778,19.7476908,19.46,24.77388889,22.96777778,16.36777778,39.3,40.7,43.0,43.8,43.414,43.426,44.16,30.82,32.942,52.416,,11.0,,7.3
2018-03-01 16:17:00,7.919,3.0,587.0,581.0,597.0,387.0,0.005,11.0,<10,20.3,19.5,17.6,17.6,19.36777778,19.7715816,19.43611111,24.72611111,22.96777778,16.32,39.4,40.7,42.9,44.3,43.542,43.397,44.157,30.883000000000006,32.975,52.07,,11.0,,7.3
2018-03-01 16:18:00,7.919,3.0,578.0,577.0,596.0,387.0,0.018000000000000002,11.0,<10,20.3,19.5,17.6,17.4,19.36777778,19.7715816,19.43611111,24.67722222,22.96777778,16.225,39.4,40.7,42.9,44.5,43.606,43.429,44.18899999999999,30.947,32.975,51.74800000000001,,11.0,,7.3
2018-03-01 16:19:00,7.935,3.0,585.0,579.0,590.0,387.0,0.005,11.0,<10,20.2,19.5,17.6,17.5,19.39222222,19.7715816,19.43611111,24.62888889,22.94388889,16.17722222,39.4,40.7,42.9,44.0,43.481,43.365,44.12600000000001,31.01,32.939,51.68,,11.0,,7.3
2018-03-01 16:20:00,7.919,3.0,588.0,583.0,590.0,384.0,0.018000000000000002,11.0,<10,20.3,19.5,17.6,17.5,19.39222222,19.7715816,19.43611111,24.58111111,22.94388889,16.08222222,39.4,40.7,42.8,44.4,43.481,43.365,44.157,31.107,32.973,51.82100000000001,,11.0,,7.3
2018-03-01 16:21:00,7.935,3.0,588.0,583.0,588.0,384.0,0.003,11.0,<10,20.2,19.5,17.6,17.5,19.39222222,19.7943612,19.43611111,24.53222222,22.92,15.98611111,39.6,40.7,43.0,44.5,43.481,43.33600000000001,44.157,31.136,33.071,51.9,,11.0,,7.3
2018-03-01 16:22:00,7.645,3.0,584.0,577.0,590.0,379.0,0.017,11.0,<10,20.2,19.5,17.6,17.4,19.39222222,19.7943612,19.43611111,24.50777778,22.94388889,15.915,39.4,40.7,43.0,44.5,43.449,43.33600000000001,44.157,31.201,33.039,52.26,,11.0,,7.3
2018-03-01 16:23:00,7.935,3.0,582.0,572.0,586.0,379.0,0.004,11.0,<10,20.2,19.5,17.6,17.4,19.39222222,19.7943612,19.43611111,24.46,22.92,15.86722222,39.4,40.6,42.9,44.3,43.417,43.33600000000001,44.157,31.298,33.071,53.052,,11.0,,7.3
2018-03-01 16:24:00,7.935,3.0,576.0,575.0,583.0,376.0,0.018000000000000002,11.0,<10,20.2,19.5,17.6,17.4,19.39222222,19.7943612,19.43611111,24.43611111,22.89611111,15.79611111,39.4,40.6,42.9,44.7,43.51300000000001,43.33600000000001,44.12600000000001,31.363000000000003,33.068000000000005,53.042,,11.0,,7.3
2018-03-01 16:25:00,7.935,3.0,580.0,574.0,584.0,376.0,0.002,11.0,<10,20.2,19.5,17.5,17.3,19.39222222,19.7943612,19.43611111,24.38777778,22.89611111,15.72388889,39.4,40.6,43.1,45.1,43.481,43.4,44.12600000000001,31.393,33.068000000000005,52.786,,11.0,,7.3
2018-03-01 16:26:00,7.935,3.0,588.0,566.0,583.0,377.0,0.017,11.0,<10,20.2,19.5,17.6,17.2,19.41611111,19.7943612,19.43611111,24.38777778,22.89611111,15.67611111,39.4,40.6,43.0,45.4,43.356,43.4,44.12600000000001,31.46,33.168,52.81,,11.0,,7.3
2018-03-01 16:27:00,7.95,3.0,588.0,566.0,584.0,379.0,0.003,11.0,<10,20.2,19.5,17.6,17.1,19.39222222,19.7943612,19.43611111,24.33888889,22.89611111,15.65222222,39.4,40.6,42.9,45.4,43.32100000000001,43.4,44.157,31.456,33.168,53.236,,11.0,,7.3
2018-03-01 16:28:00,7.95,3.0,586.0,566.0,583.0,376.0,0.014,11.0,<10,20.2,19.5,17.6,17.1,19.41611111,19.7943612,19.43611111,24.315,22.87222222,15.67611111,39.4,40.6,42.9,45.5,43.42,43.4,44.157,31.521,33.199,53.055,,11.0,,7.3
2018-03-01 16:29:00,7.95,3.0,587.0,569.0,586.0,378.0,0.002,11.0,<10,20.2,19.5,17.6,17.0,19.41611111,19.7943612,19.43611111,24.29111111,22.89611111,15.7,39.4,40.6,42.9,45.3,43.356,43.4,44.157,31.586,33.135,53.58,,11.0,,7.3
2018-03-01 16:30:00,7.95,3.0,588.0,569.0,587.0,379.0,0.014,11.0,<10,20.2,19.5,17.6,17.0,19.41611111,19.7943612,19.41277778,24.24277778,22.87222222,15.74777778,39.4,40.5,42.9,45.7,43.292,43.4,44.155,31.615,33.266,53.464,,11.0,,7.3
2018-03-01 16:31:00,7.95,3.0,587.0,569.0,583.0,379.0,0.001,11.0,<10,20.2,19.5,17.6,17.0,19.41611111,19.7943612,19.41277778,24.21888889,22.87222222,15.79611111,39.5,40.6,42.9,45.9,43.292,43.33600000000001,44.187,31.647,33.266,53.99100000000001,,11.0,,7.3
2018-03-01 16:32:00,7.965,2.0,585.0,571.0,583.0,378.0,0.014,11.0,<10,20.2,19.5,17.6,17.0,19.41611111,19.7943612,19.41277778,24.195,22.84777778,15.81888889,39.4,40.5,42.8,45.8,43.228,43.4,44.155,31.712,33.264,53.382,,11.0,,7.3
2018-03-01 16:33:00,7.965,3.0,584.0,571.0,587.0,376.0,0.002,11.0,<10,20.2,19.5,17.6,17.0,19.41611111,19.7943612,19.41277778,24.195,22.84777778,15.81888889,39.4,40.5,42.9,46.9,43.356,43.432,44.187,31.746,33.264,53.045,,11.0,,7.3
2018-03-01 16:34:00,7.965,3.0,588.0,573.0,586.0,375.0,0.014,11.0,<10,20.2,19.6,17.7,16.9,19.41611111,19.7943612,19.41277778,24.17111111,22.84777778,15.79611111,39.4,40.6,42.9,45.9,43.228,43.4,44.187,31.777,33.297,53.103,,11.0,,7.3
2018-03-01 16:35:00,7.965,3.0,590.0,569.0,586.0,376.0,0.003,11.0,<10,20.2,19.6,17.7,16.9,19.41611111,19.7943612,19.43611111,24.14611111,22.84777778,15.79611111,39.4,40.5,42.9,45.7,43.356,43.464,44.157,31.808000000000003,33.33,53.195,,11.0,,7.3
2018-03-01 16:36:00,7.98,3.0,588.0,568.0,584.0,378.0,0.015,11.0,<10,20.2,19.5,17.7,16.9,19.41611111,19.7943612,19.43611111,24.12222222,22.84777778,15.81888889,39.5,40.5,42.9,45.9,43.356,43.4,44.12600000000001,31.84,33.33,53.505,,11.0,,7.3
2018-03-01 16:37:00,7.706,3.0,590.0,566.0,583.0,379.0,0.001,11.0,<10,20.2,19.6,17.7,16.9,19.39222222,19.7943612,19.43611111,24.09777778,22.82388889,15.84277778,39.5,40.5,43.0,45.6,43.353,43.4,44.12600000000001,31.905,33.395,53.17100000000001,,11.0,,7.3
2018-03-01 16:38:00,7.98,3.0,588.0,562.0,582.0,381.0,0.014,11.0,<10,20.2,19.6,17.7,16.9,19.41611111,19.8188076,19.43611111,24.05,22.82388889,15.84277778,39.5,40.5,42.8,46.0,43.356,43.371,44.12600000000001,31.934,33.361999999999995,52.987,,11.0,,7.3
2018-03-01 16:39:00,7.996,3.0,588.0,563.0,582.0,378.0,0.002,11.0,<10,20.2,19.6,17.7,16.9,19.41611111,19.8188076,19.43611111,24.05,22.8,15.79611111,39.4,40.4,42.8,45.9,43.228,43.339,44.094,32.001,33.459,52.79600000000001,,11.0,,7.3
2018-03-01 16:40:00,7.996,3.0,584.0,565.0,583.0,374.0,0.014,11.0,<10,20.2,19.6,17.7,16.9,19.41611111,19.8426984,19.43611111,24.02611111,22.8,15.79611111,39.4,40.5,42.9,46.0,43.324,43.341,44.12600000000001,32.033,33.393,53.379,,11.0,,7.3
2018-03-01 16:41:00,7.996,2.0,583.0,564.0,583.0,375.0,0.001,11.0,<10,20.2,19.6,17.7,16.9,19.39222222,19.8426984,19.43611111,24.00222222,22.8,15.74777778,39.4,40.5,42.9,46.2,43.289,43.341,44.094,32.064,33.426,52.75899999999999,,11.0,,7.3
2018-03-01 16:42:00,7.996,2.0,584.0,562.0,582.0,372.0,0.014,11.0,<10,20.2,19.6,17.7,16.9,19.41611111,19.8426984,19.43611111,23.97777778,22.8,15.72388889,39.5,40.4,42.8,46.1,43.292,43.309,44.094,32.096,33.492,53.399,,11.0,,7.3
2018-03-01 16:43:00,7.996,2.0,584.0,562.0,578.0,372.0,0.001,11.0,<10,20.2,19.5,17.7,16.8,19.39222222,19.8426984,19.43611111,23.95388889,22.77611111,15.7,39.5,40.4,42.8,46.5,43.225,43.245,44.12600000000001,32.093,33.457,53.335,,11.0,,7.3
2018-03-01 16:44:00,7.996,3.0,584.0,569.0,578.0,376.0,0.014,11.0,<10,20.2,19.5,17.7,16.8,19.41611111,19.8426984,19.43611111,23.95388889,22.75277778,15.67611111,39.5,40.5,42.9,46.0,43.292,43.277,44.094,32.16,33.521,53.668,,11.0,,7.3
2018-03-01 16:45:00,7.996,2.0,584.0,568.0,577.0,378.0,0.001,11.0,<10,20.2,19.6,17.7,16.8,19.39222222,19.8426984,19.43611111,23.93,22.77611111,15.605,39.5,40.4,42.9,46.0,43.289,43.213,44.094,32.158,33.556999999999995,53.44300000000001,,11.0,,7.3
2018-03-01 16:46:00,7.996,3.0,585.0,569.0,578.0,376.0,0.016,11.0,<10,20.2,19.6,17.7,16.8,19.39222222,19.8426984,19.43611111,23.905,22.75277778,15.55722222,39.5,40.4,42.8,46.1,43.353,43.277,44.12600000000001,32.223,33.621,53.161,,11.0,,7.3
2018-03-01 16:47:00,7.996,3.0,592.0,566.0,578.0,374.0,0.001,11.0,<10,20.2,19.6,17.7,16.8,19.39222222,19.8665892,19.43611111,23.905,22.75277778,15.485,39.5,40.4,42.9,46.1,43.289,43.24800000000001,44.062,32.223,33.588,53.426,,11.0,,7.3
2018-03-01 16:48:00,8.011000000000001,2.0,594.0,568.0,580.0,372.0,0.014,11.0,<10,20.2,19.6,17.7,16.7,19.39222222,19.8665892,19.43611111,23.905,22.75277778,15.39,39.5,40.4,42.9,46.3,43.289,43.216,44.062,32.223,33.588,53.351000000000006,,11.0,,7.3
2018-03-01 16:49:00,8.011000000000001,2.0,594.0,562.0,580.0,373.0,0.003,11.0,<10,20.2,19.6,17.7,16.7,19.39222222,19.8665892,19.43611111,23.88111111,22.75277778,15.29388889,39.5,40.4,42.9,46.3,43.289,43.216,44.062,32.288000000000004,33.621,53.79600000000001,,11.0,,7.3
2018-03-01 16:50:00,8.011000000000001,3.0,584.0,559.0,580.0,377.0,0.013,11.0,<10,20.2,19.6,17.7,16.6,19.39222222,19.8665892,19.43611111,23.85722222,22.75277778,15.22277778,39.5,40.4,43.0,46.5,43.289,43.24800000000001,44.094,32.319,33.588,54.06100000000001,,11.0,,7.3
2018-03-01 16:51:00,8.011000000000001,2.0,583.0,553.0,576.0,373.0,0.002,11.0,<10,20.2,19.6,17.7,16.6,19.39222222,19.8665892,19.43611111,23.85722222,22.75277778,15.12722222,39.5,40.4,42.9,46.3,43.353,43.216,44.062,32.353,33.588,54.504,,11.0,,7.3
2018-03-01 16:52:00,7.7360000000000015,3.0,584.0,550.0,574.0,374.0,0.016,11.0,<10,20.2,19.6,17.7,16.5,19.39222222,19.8665892,19.43611111,23.85722222,22.75277778,15.07888889,39.5,40.3,43.1,46.6,43.353,43.216,44.12600000000001,32.353,33.654,54.893,,11.0,,7.3
2018-03-01 16:53:00,8.011000000000001,3.0,583.0,553.0,576.0,378.0,0.001,11.0,<10,20.2,19.6,17.7,16.5,19.39222222,19.8665892,19.43611111,23.83277778,22.75277778,15.03111111,39.5,40.4,42.9,47.1,43.289,43.216,44.12600000000001,32.351,33.621,55.402,,11.0,,7.3
2018-03-01 16:54:00,8.042,2.0,584.0,551.0,574.0,379.0,0.014,11.0,<10,20.2,19.6,17.7,16.5,19.39222222,19.8665892,19.43611111,23.80888889,22.75277778,14.96,39.5,40.3,42.8,46.6,43.257,43.24800000000001,44.12600000000001,32.415,33.654,55.665,,11.0,,7.3
2018-03-01 16:55:00,8.026,3.0,584.0,553.0,574.0,378.0,0.0,11.0,<10,20.2,19.6,17.7,16.4,19.39222222,19.8426984,19.41277778,23.80888889,22.75277778,14.91222222,39.5,40.4,42.8,46.9,43.32100000000001,43.149,44.12300000000001,32.415,33.654,55.96100000000001,,11.0,,7.3
2018-03-01 16:56:00,8.026,2.0,583.0,553.0,574.0,379.0,0.015,11.0,<10,20.2,19.6,17.7,16.3,19.39222222,19.8426984,19.41277778,23.80888889,22.75277778,14.88777778,39.5,40.5,42.9,47.3,43.32100000000001,43.213,44.12300000000001,32.449,33.621,55.229,,11.0,,7.3
2018-03-01 16:57:00,8.026,2.0,582.0,553.0,571.0,379.0,0.001,11.0,<10,20.2,19.6,17.7,16.3,19.36777778,19.8426984,19.41277778,23.785,22.72888889,14.86388889,39.5,40.5,42.8,47.0,43.31800000000001,43.181,44.12300000000001,32.48,33.652,55.529,,11.0,,7.3
2018-03-01 16:58:00,8.042,2.0,578.0,553.0,569.0,379.0,0.013,11.0,<10,20.2,19.6,17.7,16.3,19.39222222,19.8426984,19.41277778,23.785,22.75277778,14.84,39.5,40.4,42.7,47.2,43.32100000000001,43.181,44.059,32.514,33.654,55.192,,11.0,,7.3
2018-03-01 16:59:00,8.042,2.0,571.0,550.0,571.0,380.0,0.002,11.0,<10,20.2,19.6,17.7,16.2,19.39222222,19.8426984,19.41277778,23.76111111,22.75277778,14.81611111,39.5,40.3,42.8,47.0,43.353,43.277,44.091,32.545,33.654,55.218,,11.0,,7.3
2018-03-01 17:00:00,8.057,3.0,569.0,553.0,574.0,376.0,0.013,<10,<10,20.2,19.6,17.7,16.2,19.36777778,19.8188076,19.41277778,23.76111111,22.72888889,14.79222222,39.6,40.3,42.8,47.7,43.382,43.275,44.12300000000001,32.545,33.685,55.276,NO2gb,,NO2gb,
2018-03-01 17:01:00,8.057,3.0,569.0,553.0,571.0,375.0,0.002,<10,<10,20.2,19.6,17.7,16.2,19.39222222,19.8188076,19.41277778,23.73722222,22.705,14.79222222,39.6,40.3,43.0,47.1,43.385,43.339,44.12300000000001,32.576,33.65,55.306,NO2gb,,NO2gb,
2018-03-01 17:02:00,8.057,2.0,572.0,552.0,571.0,376.0,0.016,<10,<10,20.2,19.6,17.7,16.1,19.39222222,19.8188076,19.41277778,23.73722222,22.705,14.79222222,39.7,40.3,42.8,47.1,43.32100000000001,43.307,44.12300000000001,32.61,33.716,55.64,NO2gb,,NO2gb,
2018-03-01 17:03:00,8.057,2.0,572.0,550.0,573.0,379.0,0.001,<10,<10,20.2,19.6,17.7,16.1,19.39222222,19.8426984,19.41277778,23.71277778,22.705,14.745,39.7,40.4,42.8,47.3,43.417,43.309,44.12300000000001,32.608000000000004,33.783,55.481,NO2gb,,NO2gb,
2018-03-01 17:04:00,8.057,2.0,566.0,549.0,570.0,380.0,0.016,<10,<10,20.2,19.6,17.7,16.1,19.39222222,19.8426984,19.41277778,23.71277778,22.705,14.745,39.7,40.3,42.9,47.7,43.353,43.341,44.12300000000001,32.641,33.75,55.663,NO2gb,,NO2gb,
2018-03-01 17:05:00,8.057,2.0,568.0,547.0,567.0,380.0,0.001,<10,<10,20.2,19.6,17.7,16.0,19.39222222,19.8426984,19.41277778,23.71277778,22.705,14.745,39.8,40.4,42.9,48.4,43.353,43.341,44.12300000000001,32.641,33.816,55.602,NO2gb,,NO2gb,
2018-03-01 17:06:00,8.072000000000001,2.0,569.0,545.0,571.0,382.0,0.016,<10,<10,20.2,19.6,17.7,16.0,19.39222222,19.8426984,19.41277778,23.68888889,22.705,14.72111111,39.7,40.3,42.8,48.1,43.417,43.341,44.12300000000001,32.672,33.849000000000004,55.295,NO2gb,,NO2gb,
2018-03-01 17:07:00,7.813,2.0,571.0,544.0,567.0,382.0,0.001,<10,<10,20.2,19.6,17.7,16.0,19.39222222,19.8426984,19.41277778,23.68888889,22.705,14.69722222,39.7,40.3,42.9,48.0,43.353,43.341,44.12300000000001,32.706,33.783,55.474,NO2gb,,NO2gb,
2018-03-01 17:08:00,8.072000000000001,3.0,572.0,543.0,566.0,383.0,0.016,<10,<10,20.2,19.6,17.7,15.9,19.39222222,19.8426984,19.41277778,23.665,22.705,14.67277778,39.7,40.2,42.9,47.9,43.417,43.341,44.12300000000001,32.704,33.849000000000004,55.803,NO2gb,,NO2gb,
2018-03-01 17:09:00,8.087,2.0,573.0,541.0,565.0,379.0,0.002,<10,<10,20.2,19.6,17.7,15.9,19.39222222,19.8426984,19.41277778,23.665,22.68111111,14.60111111,39.7,40.2,43.0,48.1,43.417,43.309,44.12300000000001,32.736999999999995,33.847,55.459,NO2gb,,NO2gb,
2018-03-01 17:10:00,8.087,2.0,575.0,541.0,563.0,376.0,0.014,<10,<10,20.2,19.6,17.7,15.9,19.41611111,19.8426984,19.41277778,23.64111111,22.68111111,14.55277778,39.7,40.2,42.9,48.6,43.356,43.341,44.12300000000001,32.768,33.847,55.573,NO2gb,,NO2gb,
2018-03-01 17:11:00,8.087,2.0,576.0,540.0,567.0,375.0,0.002,<10,<10,20.2,19.6,17.7,15.8,19.39222222,19.8426984,19.41277778,23.64111111,22.65722222,14.48111111,39.8,40.3,42.9,48.2,43.353,43.309,44.091,32.802,33.779,55.775,NO2gb,,NO2gb,
2018-03-01 17:12:00,8.087,2.0,573.0,540.0,568.0,372.0,0.015,<10,<10,20.2,19.6,17.7,15.8,19.39222222,19.8426984,19.41277778,23.61722222,22.65722222,14.40888889,39.8,40.2,42.9,48.2,43.385,43.309,44.12300000000001,32.8,33.845,56.066,NO2gb,,NO2gb,
2018-03-01 17:13:00,8.103,2.0,576.0,547.0,565.0,375.0,0.001,<10,<10,20.2,19.6,17.8,15.7,19.41611111,19.8426984,19.41277778,23.61722222,22.65722222,14.36111111,39.8,40.4,42.9,48.4,43.356,43.245,44.12300000000001,32.833,33.911,56.059,NO2gb,,NO2gb,
2018-03-01 17:14:00,8.103,2.0,578.0,545.0,559.0,371.0,0.016,<10,<10,20.2,19.6,17.8,15.7,19.41611111,19.8426984,19.41277778,23.59277778,22.63277778,14.33722222,39.8,40.2,43.0,48.8,43.292,43.277,44.12300000000001,32.864000000000004,33.942,56.025,NO2gb,,NO2gb,
2018-03-01 17:15:00,8.103,2.0,575.0,542.0,558.0,374.0,0.001,<10,<10,20.2,19.6,17.8,15.7,19.41611111,19.8426984,19.41277778,23.56888889,22.63277778,14.29,39.9,40.3,42.9,48.8,43.356,43.245,44.12300000000001,32.895,33.976,56.26,NO2gb,,NO2gb,
2018-03-01 17:16:00,8.103,2.0,573.0,544.0,560.0,375.0,0.014,<10,<10,20.2,19.7,17.8,15.6,19.41611111,19.8188076,19.41277778,23.56888889,22.60888889,14.24222222,40.2,40.3,42.9,48.4,43.38800000000001,43.275,44.059,32.996,33.973,56.192,NO2gb,,NO2gb,
