Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_LOFT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_LOFT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-03-06 15:37:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:38:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:39:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:40:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:41:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:42:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:43:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:44:00,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-03-06 15:45:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:46:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:47:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:48:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:49:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:50:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:51:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:52:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:53:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:54:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:55:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:56:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:57:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:58:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 15:59:00,,,,,,,,<10,<10,,,,,,,,,,,,,,,,,,,,,NO2gb,,NO2gb,
2018-03-06 16:00:00,0.8240000000000001,2.0,801.0,733.0,716.0,375.0,0.022,<10,<10,21.9,21.9,24.0,23.2,23.93388889,23.2579716,23.18388889,,,22.82388889,37.0,38.8,34.4,9.3,37.742,27.317,37.567,,,12.287,NO2gb,,NO2gb,
2018-03-06 16:01:00,0.748,2.0,811.0,727.0,723.0,373.0,0.021,<10,<10,21.9,21.9,24.0,23.2,23.93388889,23.2818624,23.18388889,,,22.82388889,37.0,40.0,34.4,9.3,37.775,29.078000000000007,37.6,,,11.44,NO2gb,,NO2gb,
2018-03-06 16:02:00,0.763,2.0,814.0,730.0,736.0,375.0,0.022,<10,<10,21.9,21.9,24.0,23.1,23.93388889,23.2818624,23.20777778,,,22.8,37.4,39.0,34.5,9.7,37.874,29.752,37.668,,,12.145,NO2gb,,NO2gb,
2018-03-06 16:03:00,0.809,2.0,819.0,730.0,752.0,377.0,0.03,<10,<10,21.9,21.9,24.1,23.2,23.93388889,23.2818624,23.20777778,,,22.75277778,37.6,39.1,34.6,9.6,37.874,28.808000000000003,37.734,,,13.199000000000002,NO2gb,,NO2gb,
2018-03-06 16:04:00,3.922,2.0,836.0,730.0,813.0,377.0,0.02,<10,<10,21.9,21.9,24.1,23.1,23.93388889,23.2818624,23.20777778,,,22.705,38.2,38.8,34.7,10.0,38.005,28.943,37.865,,,13.513,NO2gb,,NO2gb,
2018-03-06 16:05:00,1.785,2.0,845.0,731.0,813.0,379.0,0.031,<10,<10,21.9,21.9,24.1,23.1,23.93388889,23.3057532,23.20777778,,,22.63277778,38.3,39.0,34.7,9.9,38.038,28.066,37.898,,,13.826,NO2gb,,NO2gb,
2018-03-06 16:06:00,1.48,2.0,856.0,734.0,813.0,380.0,0.021,<10,<10,22.0,21.9,24.1,23.1,23.93388889,23.3057532,23.23222222,,,22.585,38.6,38.6,34.6,10.1,38.203,29.248,38.065,,,14.034,NO2gb,,NO2gb,
2018-03-06 16:07:00,0.748,2.0,856.0,734.0,803.0,379.0,0.031,<10,11.0,22.0,21.9,24.1,23.0,23.93388889,23.3057532,23.23222222,,,22.56111111,38.2,38.9,34.6,10.2,38.137,29.518,38.032,,,13.822,NO2gb,,NO2gb,
2018-03-06 16:08:00,0.946,2.0,869.0,732.0,801.0,379.0,0.02,<10,11.0,22.0,22.0,24.1,23.0,23.95777778,23.329644,23.23222222,,,22.51277778,38.0,39.0,34.5,10.2,38.337,28.744,38.131,,,14.031,NO2gb,,NO2gb,
2018-03-06 16:09:00,0.748,2.0,891.0,733.0,810.0,379.0,0.038,<10,11.0,22.0,22.0,24.1,23.0,23.95777778,23.329644,23.23222222,,,22.465,38.4,38.8,34.6,10.0,38.205,30.16,38.229,,,13.993,NO2gb,,NO2gb,
2018-03-06 16:10:00,0.9,2.0,905.0,736.0,829.0,377.0,0.02,<10,11.0,22.0,22.0,24.1,23.0,23.95777778,23.329644,23.23222222,,,22.51277778,38.2,38.9,34.5,10.1,38.534,30.899,38.262,,,13.469,NO2gb,,NO2gb,
2018-03-06 16:11:00,0.748,2.0,928.0,740.0,835.0,380.0,0.046,<10,11.0,22.0,22.0,24.1,22.9,23.95777778,23.3540904,23.23222222,,,22.53722222,38.7,39.1,34.5,10.3,38.797,29.893,38.295,,,14.242,NO2gb,,NO2gb,
2018-03-06 16:12:00,1.16,2.0,967.0,745.0,835.0,379.0,0.017,<10,11.0,22.0,22.0,24.1,22.9,23.95777778,23.3540904,23.23222222,,,22.53722222,38.3,38.8,34.5,10.2,38.732,32.976,38.361,,,14.032,NO2gb,,NO2gb,
2018-03-06 16:13:00,1.19,3.0,1006.0,757.0,830.0,381.0,0.058,<10,11.0,22.0,22.0,24.1,22.9,23.93388889,23.3540904,23.25611111,,,22.53722222,38.4,39.0,34.5,10.6,38.861,30.094,38.462,,,14.312,NO2gb,,NO2gb,
2018-03-06 16:14:00,0.87,3.0,1036.0,768.0,823.0,381.0,0.018000000000000002,<10,11.0,22.0,22.0,24.2,22.9,23.93388889,23.3779812,23.25611111,,,22.51277778,38.7,39.5,34.6,10.5,38.828,31.172,38.56,,,13.329,NO2gb,,NO2gb,
2018-03-06 16:15:00,1.129,2.0,1062.0,781.0,827.0,386.0,0.058,<10,11.0,22.1,22.0,24.2,22.9,23.93388889,23.3779812,23.25611111,,,22.51277778,38.9,39.2,34.6,10.5,38.795,31.306,38.659,,,13.294,NO2gb,,NO2gb,
2018-03-06 16:16:00,0.7170000000000001,2.0,1084.0,797.0,830.0,386.0,0.018000000000000002,<10,11.0,22.1,22.0,24.2,22.9,23.93388889,23.3779812,23.25611111,,,22.48888889,39.3,39.2,34.5,10.1,38.565,31.239,38.626,,,12.906,NO2gb,,NO2gb,
2018-03-06 16:17:00,0.7929999999999999,2.0,1094.0,817.0,833.0,385.0,0.062,<10,11.0,22.1,22.0,24.2,22.9,23.93388889,23.401872,23.25611111,,,22.48888889,39.2,39.2,34.6,10.1,38.663,30.031,38.527,,,13.047,NO2gb,,NO2gb,
2018-03-06 16:18:00,1.129,2.0,1105.0,833.0,839.0,383.0,0.018000000000000002,<10,11.0,22.1,22.0,24.2,22.8,23.93388889,23.401872,23.28,,,22.51277778,39.1,39.1,34.6,10.3,38.499,30.502,38.563,,,13.188,NO2gb,,NO2gb,
2018-03-06 16:19:00,0.732,2.0,1114.0,839.0,850.0,381.0,0.063,<10,11.0,22.1,22.0,24.2,22.8,23.93388889,23.401872,23.28,,,22.51277778,39.2,39.5,34.6,10.4,38.598,29.627,38.464,,,13.75,NO2gb,,NO2gb,
2018-03-06 16:20:00,0.977,2.0,1128.0,840.0,864.0,379.0,0.018000000000000002,<10,11.0,22.1,22.0,24.2,22.8,23.95777778,23.4257628,23.28,,,22.48888889,39.3,39.1,34.6,11.8,38.6,28.482,38.399,,,14.66,NO2gb,,NO2gb,
2018-03-06 16:21:00,0.748,3.0,1124.0,842.0,880.0,381.0,0.063,<10,11.0,22.1,22.0,24.2,22.8,23.95777778,23.4257628,23.28,,,22.465,39.4,39.2,34.7,10.4,38.502,29.831,38.333,,,13.958,NO2gb,,NO2gb,
2018-03-06 16:22:00,0.732,3.0,1122.0,858.0,893.0,381.0,0.018000000000000002,<10,11.0,22.1,22.1,24.2,22.8,23.95777778,23.4257628,23.28,,,22.465,39.3,39.4,34.6,10.4,38.469,29.224,38.267,,,13.467,NO2gb,,NO2gb,
2018-03-06 16:23:00,1.022,3.0,1121.0,873.0,895.0,381.0,0.06,<10,11.0,22.2,22.0,24.2,22.8,23.95777778,23.4496536,23.28,,,22.465,39.2,39.4,34.7,10.0,38.83,30.035,38.267,,,12.553,NO2gb,,NO2gb,
2018-03-06 16:24:00,0.992,2.0,1131.0,887.0,905.0,381.0,0.016,<10,11.0,22.2,22.0,24.2,22.8,23.95777778,23.4496536,23.30388889,,,22.51277778,39.6,39.2,34.7,10.0,38.37,31.111,38.204,,,12.907,NO2gb,,NO2gb,
2018-03-06 16:25:00,0.9,3.0,1148.0,899.0,916.0,381.0,0.06,<10,11.0,22.2,22.1,24.2,22.8,23.95777778,23.4741,23.30388889,,,22.51277778,39.3,39.3,34.7,10.2,38.436,29.093000000000004,38.13800000000001,,,13.153,NO2gb,,NO2gb,
2018-03-06 16:26:00,0.778,2.0,1155.0,904.0,929.0,381.0,0.019,<10,11.0,22.2,22.1,24.3,22.7,23.95777778,23.4741,23.30388889,,,22.51277778,39.4,39.3,34.7,9.9,38.502,29.431,38.105,,,13.118,NO2gb,,NO2gb,
2018-03-06 16:27:00,1.068,2.0,1151.0,915.0,937.0,381.0,0.059,<10,11.0,22.2,22.1,24.2,22.7,23.95777778,23.4741,23.32777778,,,22.53722222,39.5,39.2,34.7,9.8,38.403,30.306,38.075,,,12.697,NO2gb,,NO2gb,
2018-03-06 16:28:00,0.809,2.0,1158.0,923.0,943.0,381.0,0.017,<10,11.0,22.2,22.1,24.3,22.7,23.95777778,23.4741,23.32777778,,,22.56111111,39.7,39.4,34.7,9.7,38.403,29.161,38.009,,,12.628,NO2gb,,NO2gb,
2018-03-06 16:29:00,0.931,2.0,1155.0,933.0,947.0,379.0,0.055,<10,11.0,22.2,22.1,24.3,22.7,23.95777778,23.499102,23.32777778,,,22.585,39.4,39.5,34.7,9.4,38.403,28.758000000000006,37.976,,,12.206,NO2gb,,NO2gb,
2018-03-06 16:30:00,0.748,2.0,1150.0,940.0,950.0,380.0,0.019,<10,11.0,22.2,22.1,24.3,22.7,23.98222222,23.499102,23.32777778,,,22.585,39.0,39.3,34.7,9.9,38.734,28.622,37.976,,,12.84,NO2gb,,NO2gb,
2018-03-06 16:31:00,1.022,2.0,1139.0,942.0,950.0,381.0,0.052000000000000005,<10,11.0,22.2,22.1,24.3,22.7,23.98222222,23.5229928,23.35222222,,,22.56111111,39.0,39.2,34.7,10.0,38.734,29.704,37.946,,,13.05,NO2gb,,NO2gb,
2018-03-06 16:32:00,0.992,2.0,1131.0,940.0,951.0,379.0,0.018000000000000002,<10,11.0,22.2,22.1,24.3,22.7,23.98222222,23.5229928,23.35222222,,,22.51277778,39.2,39.3,34.7,10.5,38.372,30.31,37.913,,,13.329,NO2gb,,NO2gb,
2018-03-06 16:33:00,1.4340000000000002,3.0,1128.0,940.0,957.0,377.0,0.05,<10,11.0,22.3,22.1,24.3,22.7,23.98222222,23.5229928,23.35222222,,,22.48888889,39.5,39.3,34.7,10.0,38.668,31.586,37.88,,,12.976,NO2gb,,NO2gb,
2018-03-06 16:34:00,0.977,3.0,1139.0,942.0,961.0,381.0,0.017,<10,11.0,22.3,22.1,24.3,22.7,24.00611111,23.5229928,23.35222222,,,22.51277778,39.4,39.2,34.7,9.9,38.737,31.15,37.88,,,12.800999999999998,NO2gb,,NO2gb,
2018-03-06 16:35:00,1.19,2.0,1126.0,951.0,962.0,381.0,0.047,<10,11.0,22.3,22.1,24.3,22.7,24.00611111,23.5468836,23.35222222,,,22.51277778,39.1,39.2,34.7,10.0,38.737,30.514,37.88,,,13.118,NO2gb,,NO2gb,
2018-03-06 16:36:00,0.916,2.0,1112.0,957.0,961.0,381.0,0.016,<10,11.0,22.3,22.1,24.3,22.7,24.00611111,23.5468836,23.37611111,,,22.51277778,39.7,39.4,34.7,10.0,38.868,31.085,37.85,,,12.626,NO2gb,,NO2gb,
2018-03-06 16:37:00,0.809,2.0,1107.0,963.0,965.0,381.0,0.044,<10,11.0,22.3,22.2,24.3,22.7,24.00611111,23.5468836,23.37611111,,,22.53722222,39.1,39.2,34.7,10.1,38.63800000000001,31.152,37.883,,,12.627,NO2gb,,NO2gb,
2018-03-06 16:38:00,0.763,2.0,1109.0,965.0,974.0,381.0,0.015,<10,11.0,22.3,22.1,24.3,22.7,24.00611111,23.5707744,23.37611111,,,22.585,39.2,39.3,35.0,9.9,38.375,31.926,37.85,,,12.699000000000002,NO2gb,,NO2gb,
2018-03-06 16:39:00,0.748,2.0,1103.0,965.0,996.0,383.0,0.041,<10,11.0,22.3,22.1,24.4,22.7,24.03111111,23.5707744,23.37611111,,,22.56111111,39.2,39.2,35.2,10.1,38.608,32.461,37.915,,,13.401,NO2gb,,NO2gb,
2018-03-06 16:40:00,0.748,2.0,1093.0,966.0,1008.0,389.0,0.016,<10,11.0,22.4,22.2,24.4,22.6,24.03111111,23.5707744,23.37611111,,,22.48888889,39.2,39.6,35.1,10.3,38.739,32.728,37.85,,,13.468,NO2gb,,NO2gb,
2018-03-06 16:41:00,0.946,2.0,1085.0,965.0,1015.0,388.0,0.041,<10,11.0,22.4,22.2,24.4,22.7,24.03111111,23.5707744,23.4,,,22.44111111,39.3,39.4,34.9,10.2,38.279,32.662,38.049,,,13.817,NO2gb,,NO2gb,
2018-03-06 16:42:00,0.732,2.0,1085.0,961.0,1023.0,386.0,0.015,<10,11.0,22.4,22.1,24.4,22.6,24.055,23.5946652,23.4,,,22.39277778,39.5,39.3,34.8,10.6,38.61,32.396,38.017,,,14.235,NO2gb,,NO2gb,
2018-03-06 16:43:00,0.763,2.0,1077.0,961.0,1019.0,386.0,0.038,<10,11.0,22.4,22.2,24.4,22.6,24.055,23.5946652,23.4,,,22.36888889,39.4,39.4,34.7,10.8,38.479,30.384,37.951,,,14.094,NO2gb,,NO2gb,
2018-03-06 16:44:00,0.763,2.0,1064.0,963.0,1008.0,381.0,0.015,<10,11.0,22.4,22.2,24.4,22.6,24.07888889,23.5946652,23.4,,,22.29777778,39.3,39.5,34.7,10.8,38.613,31.526,37.951,,,14.265999999999998,NO2gb,,NO2gb,
2018-03-06 16:45:00,0.748,2.0,1058.0,974.0,1001.0,377.0,0.037000000000000005,<10,11.0,22.4,22.2,24.5,22.5,24.07888889,23.6191116,23.42388889,,,22.27388889,39.3,39.2,34.8,10.7,38.678,33.134,37.92,,,14.09,NO2gb,,NO2gb,
2018-03-06 16:46:00,1.068,2.0,1049.0,979.0,992.0,381.0,0.014,<10,11.0,22.4,22.2,24.4,22.6,24.07888889,23.6191116,23.42388889,,,22.22611111,39.2,39.7,34.8,11.1,38.613,34.067,37.887,,,14.053,NO2gb,,NO2gb,
2018-03-06 16:47:00,0.748,2.0,1036.0,978.0,992.0,383.0,0.035,<10,11.0,22.4,22.2,24.5,22.5,24.07888889,23.6191116,23.42388889,,,22.20222222,39.5,39.2,34.7,10.7,38.81,31.93,37.953,,,14.682,NO2gb,,NO2gb,
2018-03-06 16:48:00,1.083,2.0,1030.0,975.0,994.0,385.0,0.014,<10,11.0,22.4,22.2,24.5,22.5,24.10277778,23.6191116,23.42388889,,,22.17777778,39.3,39.3,34.6,10.7,38.549,30.957,37.92,,,13.875,NO2gb,,NO2gb,
2018-03-06 16:49:00,1.007,2.0,1039.0,980.0,992.0,384.0,0.034,<10,11.0,22.4,22.2,24.5,22.5,24.10277778,23.6191116,23.42388889,,,22.17777778,39.2,39.8,34.6,10.7,38.549,31.091,37.92,,,13.735,NO2gb,,NO2gb,
2018-03-06 16:50:00,0.748,2.0,1046.0,983.0,987.0,384.0,0.011,<10,11.0,22.4,22.2,24.5,22.5,24.10277778,23.6191116,23.42388889,,,22.17777778,39.2,39.4,34.6,10.5,38.615,33.467,37.953,,,12.611,NO2gb,,NO2gb,
2018-03-06 16:51:00,0.748,3.0,1042.0,983.0,992.0,383.0,0.033,<10,11.0,22.5,22.2,24.5,22.5,24.10277778,23.6430024,23.42388889,,,22.17777778,39.2,39.3,34.6,10.3,38.549,34.003,37.986,,,12.892,NO2gb,,NO2gb,
2018-03-06 16:52:00,0.7020000000000001,2.0,1036.0,986.0,987.0,379.0,0.012,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6430024,23.44777778,,,22.17777778,39.3,40.1,34.6,10.3,38.549,32.668,37.989,,,13.56,NO2gb,,NO2gb,
2018-03-06 16:53:00,1.022,2.0,1031.0,987.0,983.0,381.0,0.03,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6430024,23.44777778,,,22.17777778,39.2,39.3,34.5,10.5,38.615,32.066,38.021,,,13.454,NO2gb,,NO2gb,
2018-03-06 16:54:00,0.748,2.0,1030.0,994.0,987.0,385.0,0.012,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6668932,23.44777778,,,22.15388889,39.2,39.3,34.5,10.6,38.516,31.196,38.021,,,13.383,NO2gb,,NO2gb,
2018-03-06 16:55:00,0.748,2.0,1030.0,994.0,987.0,386.0,0.03,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6668932,23.44777778,,,22.15388889,39.1,40.1,34.5,10.2,38.615,32.336,38.054,,,12.962,NO2gb,,NO2gb,
2018-03-06 16:56:00,0.9,2.0,1034.0,997.0,990.0,386.0,0.012,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6668932,23.47222222,,,22.15388889,39.3,39.3,34.6,10.4,38.484,31.934,38.12300000000001,,,12.681,NO2gb,,NO2gb,
2018-03-06 16:57:00,0.748,3.0,1044.0,995.0,990.0,390.0,0.029,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6668932,23.47222222,,,22.15388889,39.3,39.3,34.5,10.4,38.549,31.498,38.12300000000001,,,13.137,NO2gb,,NO2gb,
2018-03-06 16:58:00,0.961,2.0,1042.0,992.0,983.0,388.0,0.012,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6668932,23.47222222,,,22.13,39.4,39.3,34.6,10.3,38.615,29.649,38.09,,,13.171,NO2gb,,NO2gb,
2018-03-06 16:59:00,0.763,2.0,1039.0,988.0,983.0,388.0,0.028,<10,11.0,22.5,22.2,24.5,22.4,24.10277778,23.6668932,23.47222222,,,22.10611111,39.1,39.3,34.6,10.2,38.549,30.053,38.057,,,12.995,NO2gb,,NO2gb,
2018-03-06 17:00:00,0.748,2.0,1031.0,983.0,978.0,389.0,0.011,<10,11.0,22.5,22.3,24.5,22.3,24.10277778,23.690784,23.47222222,,,22.05777778,39.5,39.3,34.6,10.3,38.516,30.594,38.024,,,12.675999999999998,NO2gb,,NO2gb,
2018-03-06 17:01:00,0.763,2.0,1025.0,984.0,982.0,386.0,0.029,<10,11.0,22.5,22.3,24.5,22.3,24.10277778,23.690784,23.49722222,,,22.03388889,39.3,39.6,34.6,10.0,38.582,30.627,38.158,,,12.394,NO2gb,,NO2gb,
2018-03-06 17:02:00,0.748,2.0,1019.0,989.0,978.0,385.0,0.013,<10,11.0,22.5,22.3,24.5,22.3,24.10277778,23.690784,23.49722222,,,22.03388889,39.4,39.5,34.5,10.1,38.549,31.601,38.191,,,12.464,NO2gb,,NO2gb,
2018-03-06 17:03:00,0.916,2.0,1020.0,992.0,978.0,383.0,0.029,<10,11.0,22.5,22.3,24.5,22.3,24.12722222,23.7146748,23.49722222,,,22.03388889,39.2,39.2,34.6,9.8,38.618,33.543,38.224,,,12.253,NO2gb,,NO2gb,
2018-03-06 17:04:00,0.748,2.0,1028.0,991.0,973.0,381.0,0.012,<10,11.0,22.5,22.3,24.5,22.3,24.10277778,23.7146748,23.49722222,,,22.03388889,39.8,39.2,34.6,10.3,38.681,31.536,38.191,,,12.675,NO2gb,,NO2gb,
2018-03-06 17:05:00,0.763,2.0,1026.0,994.0,973.0,375.0,0.028,<10,11.0,22.5,22.3,24.5,22.3,24.10277778,23.7146748,23.52111111,,,22.01111111,39.7,39.6,34.5,10.1,38.615,29.417,38.16,,,12.534,NO2gb,,NO2gb,
2018-03-06 17:06:00,1.068,2.0,1031.0,996.0,976.0,369.0,0.011,<10,11.0,22.5,22.3,24.5,22.3,24.12722222,23.7146748,23.52111111,,,21.98722222,39.7,39.3,34.6,10.2,38.651,29.72,38.16,,,13.165,NO2gb,,NO2gb,
2018-03-06 17:07:00,1.083,2.0,1036.0,1002.0,975.0,368.0,0.027000000000000003,<10,13.0,22.5,22.3,24.5,22.3,24.12722222,23.7146748,23.52111111,,,21.93888889,39.4,39.4,34.6,10.3,38.749,29.113000000000003,38.095,,,12.847,NO2gb,,NO2gb,
2018-03-06 17:08:00,0.763,2.0,1029.0,1000.0,975.0,372.0,0.011,<10,13.0,22.5,22.3,24.5,22.2,24.12722222,23.7146748,23.52111111,,,21.915,39.2,39.3,34.6,10.1,38.683,28.504,38.029,,,12.6,NO2gb,,NO2gb,
2018-03-06 17:09:00,0.732,2.0,1013.0,997.0,977.0,375.0,0.026,<10,13.0,22.5,22.3,24.5,22.2,24.12722222,23.7146748,23.52111111,,,21.915,39.1,39.8,34.6,10.0,38.749,29.653,38.095,,,12.741,NO2gb,,NO2gb,
2018-03-06 17:10:00,0.748,2.0,1016.0,996.0,982.0,377.0,0.01,<10,13.0,22.5,22.3,24.5,22.2,24.12722222,23.7391212,23.545,,,21.96277778,39.5,39.4,34.5,9.8,38.683,29.115,38.13,,,12.743,NO2gb,,NO2gb,
2018-03-06 17:11:00,0.748,2.0,1015.0,991.0,981.0,381.0,0.029,<10,13.0,22.5,22.3,24.5,22.2,24.12722222,23.7391212,23.545,,,21.98722222,39.6,39.4,34.5,9.9,38.683,30.261,38.097,,,12.954,NO2gb,,NO2gb,
2018-03-06 17:12:00,0.809,2.0,1018.0,994.0,978.0,381.0,0.01,<10,13.0,22.5,22.3,24.5,22.2,24.12722222,23.7391212,23.545,,,21.96277778,39.6,39.5,34.5,10.2,38.651,29.486,38.097,,,13.234000000000002,NO2gb,,NO2gb,
2018-03-06 17:13:00,0.778,2.0,1025.0,997.0,981.0,384.0,0.025,<10,13.0,22.5,22.3,24.5,22.2,24.12722222,23.7391212,23.545,,,21.98722222,39.5,39.7,34.5,9.7,38.683,29.216,38.13,,,12.533,NO2gb,,NO2gb,
2018-03-06 17:14:00,0.8240000000000001,2.0,1036.0,1001.0,977.0,381.0,0.01,<10,13.0,22.5,22.3,24.5,22.2,24.10277778,23.7391212,23.56888889,,,22.03388889,39.3,40.8,34.5,9.7,38.648,29.486,38.1,,,12.746,NO2gb,,NO2gb,
2018-03-06 17:15:00,0.748,2.0,1025.0,997.0,973.0,377.0,0.025,<10,13.0,22.5,22.3,24.5,22.2,24.10277778,23.7391212,23.56888889,,,22.03388889,39.6,40.4,34.5,9.8,38.615,29.722,38.1,,,12.886,NO2gb,,NO2gb,
2018-03-06 17:16:00,0.763,2.0,1030.0,999.0,973.0,377.0,0.01,<10,13.0,22.5,22.3,24.5,22.2,24.12722222,23.763012,23.56888889,,,22.05777778,39.2,41.1,34.5,10.0,38.618,30.162,38.034,,,13.028,NO2gb,,NO2gb,
2018-03-06 17:17:00,1.053,2.0,1026.0,997.0,977.0,381.0,0.025,<10,13.0,22.5,22.3,24.5,22.2,24.10277778,23.763012,23.56888889,,,22.08222222,39.6,39.6,34.4,9.8,38.648,30.6,38.034,,,12.748,NO2gb,,NO2gb,
2018-03-06 17:18:00,1.3430000000000002,2.0,1026.0,996.0,975.0,380.0,0.009000000000000001,<10,13.0,22.5,22.3,24.5,22.2,24.10277778,23.763012,23.59277778,,,22.10611111,39.5,39.7,34.4,9.7,38.615,31.674,38.036,,,12.397,NO2gb,,NO2gb,
2018-03-06 17:19:00,1.74,2.0,1031.0,999.0,973.0,381.0,0.025,<10,13.0,22.5,22.3,24.5,22.2,24.10277778,23.763012,23.59277778,,,22.13,39.3,39.5,34.4,9.6,38.615,30.667,38.036,,,12.363,NO2gb,,NO2gb,
2018-03-06 17:20:00,1.831,2.0,1031.0,997.0,970.0,377.0,0.012,<10,13.0,22.5,22.3,24.5,22.2,24.10277778,23.763012,23.59277778,,,22.17777778,39.2,39.8,34.5,9.3,38.615,29.926,38.003,,,12.224,NO2gb,,NO2gb,
2018-03-06 17:21:00,1.419,2.0,1019.0,1003.0,970.0,377.0,0.025,<10,13.0,22.5,22.3,24.5,22.3,24.10277778,23.763012,23.59277778,,,22.20222222,39.1,40.1,34.4,9.3,38.582,30.196,38.003,,,12.26,NO2gb,,NO2gb,
2018-03-06 17:22:00,1.129,2.0,1013.0,997.0,971.0,383.0,0.015,<10,13.0,22.5,22.3,24.5,22.3,24.10277778,23.763012,23.61722222,,,22.22611111,39.4,40.2,34.5,9.3,38.615,29.151,37.973,,,12.121,NO2gb,,NO2gb,
2018-03-06 17:23:00,1.175,2.0,1013.0,994.0,976.0,381.0,0.023,<10,13.0,22.5,22.3,24.5,22.3,24.10277778,23.763012,23.61722222,,,22.25,39.2,39.6,34.4,9.3,38.615,29.454,37.973,,,12.122,NO2gb,,NO2gb,
2018-03-06 17:24:00,0.961,2.0,1011.0,989.0,976.0,384.0,0.016,<10,13.0,22.5,22.4,24.5,22.3,24.10277778,23.763012,23.61722222,,,22.25,39.2,39.6,34.5,9.3,38.648,29.825,37.973,,,12.403,NO2gb,,NO2gb,
2018-03-06 17:25:00,0.855,2.0,1006.0,987.0,975.0,385.0,0.023,<10,13.0,22.5,22.4,24.5,22.3,24.10277778,23.786902800000004,23.61722222,,,22.25,39.3,39.7,34.4,9.4,38.648,29.186,37.94,,,12.403,NO2gb,,NO2gb,
2018-03-06 17:26:00,1.5719999999999998,2.0,1007.0,989.0,973.0,385.0,0.016,<10,13.0,22.5,22.4,24.6,22.3,24.10277778,23.786902800000004,23.61722222,,,22.22611111,39.3,40.0,34.4,9.5,38.681,28.578000000000007,37.94,,,12.402,NO2gb,,NO2gb,
2018-03-06 17:27:00,0.748,2.0,1013.0,989.0,968.0,384.0,0.023,<10,13.0,22.5,22.4,24.5,22.3,24.07888889,23.786902800000004,23.61722222,,,22.20222222,39.3,41.3,34.5,9.5,38.613,29.389,37.973,,,12.472,NO2gb,,NO2gb,
